round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
33,19,25,10,3,0.7719,0.8636,0.7143,0.7451,0.7545
34,13,28,6,10,0.7193,0.5652,0.8235,0.619,0.7941
35,10,30,16,1,0.7018,0.9091,0.6522,0.5405,0.749
36,10,27,12,8,0.6491,0.5556,0.6923,0.5,0.7265
37,8,25,20,4,0.5789,0.6667,0.5556,0.4,0.6352
38,8,30,16,3,0.6667,0.7273,0.6522,0.4571,0.6265
39,7,28,13,9,0.614,0.4375,0.6829,0.3889,0.6966
40,8,25,17,7,0.5789,0.5333,0.5952,0.4,0.6127
41,14,21,16,6,0.614,0.7,0.5676,0.56,0.6514
42,10,21,20,6,0.5439,0.625,0.5122,0.4348,0.5488
43,14,27,16,0,0.7193,1.0,0.6279,0.6364,0.8056
44,15,27,7,8,0.7368,0.6522,0.7941,0.6667,0.7762
45,14,27,7,9,0.7193,0.6087,0.7941,0.6364,0.789
46,8,31,14,4,0.6842,0.6667,0.6889,0.4706,0.7333
47,11,25,12,9,0.6316,0.55,0.6757,0.5116,0.7662
48,14,24,15,4,0.6667,0.7778,0.6154,0.5957,0.6766
49,14,25,16,2,0.6842,0.875,0.6098,0.6087,0.718
50,10,26,18,3,0.6316,0.7692,0.5909,0.4878,0.7255
51,15,27,13,2,0.7368,0.8824,0.675,0.6667,0.7029
52,10,23,18,6,0.5789,0.625,0.561,0.4545,0.5488
53,4,31,17,5,0.614,0.4444,0.6458,0.2667,0.6181
54,1,31,16,9,0.5614,0.1,0.6596,0.0741,0.4468
55,11,25,15,6,0.6316,0.6471,0.625,0.5116,0.6044
56,11,32,10,4,0.7544,0.7333,0.7619,0.6111,0.7968
57,8,22,20,7,0.5263,0.5333,0.5238,0.3721,0.5698
58,9,25,16,7,0.5965,0.5625,0.6098,0.439,0.5838
59,11,31,8,7,0.7368,0.6111,0.7949,0.5946,0.7536
60,13,29,12,3,0.7368,0.8125,0.7073,0.6341,0.7454
61,16,23,14,4,0.6842,0.8,0.6216,0.64,0.6554
62,12,27,9,9,0.6842,0.5714,0.75,0.5714,0.7341
63,16,24,14,3,0.7018,0.8421,0.6316,0.6531,0.6994
64,11,26,14,6,0.6491,0.6471,0.65,0.5238,0.6412
65,9,23,16,9,0.5614,0.5,0.5897,0.4186,0.5043
66,12,23,15,7,0.614,0.6316,0.6053,0.5217,0.6925
67,9,29,15,4,0.6667,0.6923,0.6591,0.4865,0.6311
68,9,28,15,5,0.6491,0.6429,0.6512,0.4737,0.598
69,10,27,14,6,0.6491,0.625,0.6585,0.5,0.6433
70,13,26,12,6,0.6842,0.6842,0.6842,0.5909,0.7396
71,12,24,17,4,0.6316,0.75,0.5854,0.5333,0.5549
72,17,24,8,8,0.7193,0.68,0.75,0.68,0.7612
73,13,24,16,4,0.6491,0.7647,0.6,0.5652,0.6338
74,11,24,18,4,0.614,0.7333,0.5714,0.5,0.7079
75,15,23,16,3,0.6667,0.8333,0.5897,0.6122,0.6781
76,15,25,7,10,0.7018,0.6,0.7812,0.6383,0.7362
77,11,25,17,4,0.6316,0.7333,0.5952,0.5116,0.6127
78,13,21,14,9,0.5965,0.5909,0.6,0.5306,0.5545
79,7,29,17,4,0.6316,0.6364,0.6304,0.4,0.6858
80,11,29,14,3,0.7018,0.7857,0.6744,0.5641,0.7259
81,8,25,17,7,0.5789,0.5333,0.5952,0.4,0.6095
82,13,31,9,4,0.7719,0.7647,0.775,0.6667,0.7706
83,16,21,20,0,0.6491,1.0,0.5122,0.6154,0.686
84,12,21,18,6,0.5789,0.6667,0.5385,0.5,0.6197
85,11,26,14,6,0.6491,0.6471,0.65,0.5238,0.6809
86,15,22,12,8,0.6491,0.6522,0.6471,0.6,0.6675
87,12,25,15,5,0.6491,0.7059,0.625,0.5455,0.7368
88,10,27,13,7,0.6491,0.5882,0.675,0.5,0.7029
89,11,28,12,6,0.6842,0.6471,0.7,0.55,0.6868
90,15,25,11,6,0.7018,0.7143,0.6944,0.6383,0.6548
91,14,25,12,6,0.6842,0.7,0.6757,0.6087,0.6662
92,15,27,12,3,0.7368,0.8333,0.6923,0.6667,0.708
93,12,29,11,5,0.7193,0.7059,0.725,0.6,0.7162
94,10,27,14,6,0.6491,0.625,0.6585,0.5,0.6098
95,13,28,15,1,0.7193,0.9286,0.6512,0.619,0.7625
96,10,25,18,4,0.614,0.7143,0.5814,0.4762,0.6595
97,14,21,16,6,0.614,0.7,0.5676,0.56,0.6689
98,13,20,14,10,0.5789,0.5652,0.5882,0.52,0.6253
99,9,21,21,6,0.5263,0.6,0.5,0.4,0.5603
100,15,28,10,4,0.7544,0.7895,0.7368,0.6818,0.7188
101,16,22,13,6,0.6667,0.7273,0.6286,0.6275,0.6649
102,13,29,7,8,0.7368,0.619,0.8056,0.6341,0.7751
103,17,17,18,5,0.5965,0.7727,0.4857,0.5965,0.5805
104,10,26,16,5,0.6316,0.6667,0.619,0.4878,0.6857
105,8,26,19,4,0.5965,0.6667,0.5778,0.4103,0.6259
106,8,27,17,5,0.614,0.6154,0.6136,0.4211,0.6469
107,8,21,19,9,0.5088,0.4706,0.525,0.3636,0.5515
108,12,23,17,5,0.614,0.7059,0.575,0.5217,0.65
109,13,29,9,6,0.7368,0.6842,0.7632,0.6341,0.7521
110,9,26,14,8,0.614,0.5294,0.65,0.45,0.7059
111,13,25,15,4,0.6667,0.7647,0.625,0.5778,0.6309
112,11,29,16,1,0.7018,0.9167,0.6444,0.5641,0.7093
113,10,32,10,5,0.7368,0.6667,0.7619,0.5714,0.7635
114,10,28,11,8,0.6667,0.5556,0.7179,0.5128,0.641
115,11,24,15,7,0.614,0.6111,0.6154,0.5,0.5527
116,14,24,12,7,0.6667,0.6667,0.6667,0.5957,0.668
117,10,29,11,7,0.6842,0.5882,0.725,0.5263,0.6735
118,13,26,13,5,0.6842,0.7222,0.6667,0.5909,0.7094
119,18,28,8,3,0.807,0.8571,0.7778,0.766,0.7487
120,11,28,14,4,0.6842,0.7333,0.6667,0.55,0.7143
121,11,29,11,6,0.7018,0.6471,0.725,0.5641,0.7603
122,13,23,19,2,0.6316,0.8667,0.5476,0.5532,0.6492
123,21,16,15,5,0.6491,0.8077,0.5161,0.6774,0.5868
124,9,30,13,5,0.6842,0.6429,0.6977,0.5,0.7143
125,8,26,16,7,0.5965,0.5333,0.619,0.4103,0.5492
126,8,23,19,7,0.5439,0.5333,0.5476,0.381,0.5222
127,18,20,15,4,0.6667,0.8182,0.5714,0.6545,0.7052
128,7,29,19,2,0.6316,0.7778,0.6042,0.4,0.6644
129,10,29,12,6,0.6842,0.625,0.7073,0.5263,0.7119
130,9,33,12,3,0.7368,0.75,0.7333,0.5455,0.7389
131,12,23,12,10,0.614,0.5455,0.6571,0.5217,0.5987
132,14,16,15,12,0.5263,0.5385,0.5161,0.5091,0.5062
133,14,19,14,10,0.5789,0.5833,0.5758,0.5385,0.5745
134,7,28,15,7,0.614,0.5,0.6512,0.3889,0.6645
135,11,27,14,5,0.6667,0.6875,0.6585,0.5366,0.6921
136,12,24,19,2,0.6316,0.8571,0.5581,0.5333,0.6196
137,14,26,9,8,0.7018,0.6364,0.7429,0.6222,0.7727
138,16,21,15,5,0.6491,0.7619,0.5833,0.6154,0.631
139,15,20,16,6,0.614,0.7143,0.5556,0.5769,0.5542
140,13,30,5,9,0.7544,0.5909,0.8571,0.65,0.7831
141,12,25,15,5,0.6491,0.7059,0.625,0.5455,0.65
142,14,30,9,4,0.7719,0.7778,0.7692,0.6829,0.7493
143,12,27,13,5,0.6842,0.7059,0.675,0.5714,0.7015
144,12,26,16,3,0.6667,0.8,0.619,0.5581,0.6159
145,13,23,16,5,0.6316,0.7222,0.5897,0.5532,0.6282
146,12,28,10,7,0.7018,0.6316,0.7368,0.5854,0.7091
147,8,35,9,5,0.7544,0.6154,0.7955,0.5333,0.7605
148,13,26,13,5,0.6842,0.7222,0.6667,0.5909,0.6738
149,15,24,11,7,0.6842,0.6818,0.6857,0.625,0.6104
150,11,28,10,8,0.6842,0.5789,0.7368,0.55,0.7036
151,10,29,16,2,0.6842,0.8333,0.6444,0.5263,0.7204
152,7,24,19,7,0.5439,0.5,0.5581,0.35,0.5897
153,14,29,9,5,0.7544,0.7368,0.7632,0.6667,0.8102
154,14,20,14,9,0.5965,0.6087,0.5882,0.549,0.6355
155,10,34,11,2,0.7719,0.8333,0.7556,0.6061,0.8407
156,6,26,17,8,0.5614,0.4286,0.6047,0.3243,0.6213
157,11,25,18,3,0.6316,0.7857,0.5814,0.5116,0.5847
158,12,25,14,6,0.6491,0.6667,0.641,0.5455,0.6738
159,12,21,15,9,0.5789,0.5714,0.5833,0.5,0.5701
160,8,30,18,1,0.6667,0.8889,0.625,0.4571,0.669
161,12,31,9,5,0.7544,0.7059,0.775,0.6316,0.8309
162,12,24,15,6,0.6316,0.6667,0.6154,0.5333,0.6054
163,14,26,12,5,0.7018,0.7368,0.6842,0.6222,0.7105
164,16,28,7,6,0.7719,0.7273,0.8,0.7111,0.8117
165,11,25,15,6,0.6316,0.6471,0.625,0.5116,0.6382
166,17,24,12,4,0.7193,0.8095,0.6667,0.68,0.7183
167,12,28,13,4,0.7018,0.75,0.6829,0.5854,0.6448
168,9,24,23,1,0.5789,0.9,0.5106,0.4286,0.6
169,10,26,16,5,0.6316,0.6667,0.619,0.4878,0.5968
170,6,26,19,6,0.5614,0.5,0.5778,0.3243,0.5741
171,15,24,12,6,0.6842,0.7143,0.6667,0.625,0.6984
172,11,23,17,6,0.5965,0.6471,0.575,0.4889,0.6235
173,12,27,13,5,0.6842,0.7059,0.675,0.5714,0.6882
174,5,23,23,6,0.4912,0.4545,0.5,0.2564,0.4723
175,12,28,10,7,0.7018,0.6316,0.7368,0.5854,0.7313
176,13,28,11,5,0.7193,0.7222,0.7179,0.619,0.7564
177,9,27,15,6,0.6316,0.6,0.6429,0.4615,0.6603
178,10,25,16,6,0.614,0.625,0.6098,0.4762,0.6372
179,10,24,13,10,0.5965,0.5,0.6486,0.4651,0.6081
180,12,25,15,5,0.6491,0.7059,0.625,0.5455,0.6559
181,14,26,11,6,0.7018,0.7,0.7027,0.6222,0.7068
182,15,18,15,9,0.5789,0.625,0.5455,0.5556,0.6515
183,7,33,13,4,0.7018,0.6364,0.7174,0.4516,0.67
184,10,26,13,8,0.6316,0.5556,0.6667,0.4878,0.6866
185,12,22,19,4,0.5965,0.75,0.5366,0.5106,0.5869
186,11,24,16,6,0.614,0.6471,0.6,0.5,0.625
187,8,30,14,5,0.6667,0.6154,0.6818,0.4571,0.6381
188,12,26,10,9,0.6667,0.5714,0.7222,0.5581,0.713
189,7,35,11,4,0.7368,0.6364,0.7609,0.4828,0.7549
190,10,30,14,3,0.7018,0.7692,0.6818,0.5405,0.778
191,8,27,14,8,0.614,0.5,0.6585,0.4211,0.689
192,8,21,20,8,0.5088,0.5,0.5122,0.3636,0.5503
193,6,30,16,5,0.6316,0.5455,0.6522,0.3636,0.5751
194,11,26,17,3,0.6491,0.7857,0.6047,0.5238,0.6229
195,15,19,17,6,0.5965,0.7143,0.5278,0.566,0.5529
196,15,25,14,3,0.7018,0.8333,0.641,0.6383,0.7464
197,10,28,10,9,0.6667,0.5263,0.7368,0.5128,0.7465
198,14,24,13,6,0.6667,0.7,0.6486,0.5957,0.673
199,14,32,8,3,0.807,0.8235,0.8,0.7179,0.8735
200,13,25,12,7,0.6667,0.65,0.6757,0.5778,0.677
201,10,25,14,8,0.614,0.5556,0.641,0.4762,0.5997
202,15,20,18,4,0.614,0.7895,0.5263,0.5769,0.6524
203,12,24,17,4,0.6316,0.75,0.5854,0.5333,0.6204
204,6,34,15,2,0.7018,0.75,0.6939,0.4138,0.7423
205,7,31,12,7,0.6667,0.5,0.7209,0.4242,0.6827
206,11,27,15,4,0.6667,0.7333,0.6429,0.5366,0.6825
207,12,22,17,6,0.5965,0.6667,0.5641,0.5106,0.6296
208,7,26,18,6,0.5789,0.5385,0.5909,0.3684,0.5647
209,12,24,15,6,0.6316,0.6667,0.6154,0.5333,0.6097
210,10,28,13,6,0.6667,0.625,0.6829,0.5128,0.6418
211,13,30,12,2,0.7544,0.8667,0.7143,0.65,0.7667
212,10,33,11,3,0.7544,0.7692,0.75,0.5882,0.785
213,6,28,17,6,0.5965,0.5,0.6222,0.3429,0.7
214,10,27,12,8,0.6491,0.5556,0.6923,0.5,0.6781
215,14,22,21,0,0.6316,1.0,0.5116,0.5714,0.7508
216,10,27,15,5,0.6491,0.6667,0.6429,0.5,0.6444
217,9,28,14,6,0.6491,0.6,0.6667,0.4737,0.6778
218,14,25,12,6,0.6842,0.7,0.6757,0.6087,0.6581
219,13,26,15,3,0.6842,0.8125,0.6341,0.5909,0.6235
220,10,27,13,7,0.6491,0.5882,0.675,0.5,0.7074
221,9,33,12,3,0.7368,0.75,0.7333,0.5455,0.7315
222,14,24,14,5,0.6667,0.7368,0.6316,0.5957,0.7119
223,9,28,14,6,0.6491,0.6,0.6667,0.4737,0.6508
224,11,24,15,7,0.614,0.6111,0.6154,0.5,0.6254
225,14,27,13,3,0.7193,0.8235,0.675,0.6364,0.6868
226,11,29,12,5,0.7018,0.6875,0.7073,0.5641,0.7302
227,11,27,13,6,0.6667,0.6471,0.675,0.5366,0.7221
228,15,24,10,8,0.6842,0.6522,0.7059,0.625,0.7634
229,10,25,17,5,0.614,0.6667,0.5952,0.4762,0.627
230,11,25,14,7,0.6316,0.6111,0.641,0.5116,0.651
231,11,24,14,8,0.614,0.5789,0.6316,0.5,0.6994
232,9,24,15,9,0.5789,0.5,0.6154,0.4286,0.604
233,13,29,10,5,0.7368,0.7222,0.7436,0.6341,0.7479
234,10,28,14,5,0.6667,0.6667,0.6667,0.5128,0.6587
235,9,33,10,5,0.7368,0.6429,0.7674,0.5455,0.6844
236,10,26,17,4,0.6316,0.7143,0.6047,0.4878,0.6063
237,11,29,13,4,0.7018,0.7333,0.6905,0.5641,0.6889
238,11,25,14,7,0.6316,0.6111,0.641,0.5116,0.6852
239,8,33,11,5,0.7193,0.6154,0.75,0.5,0.7657
240,7,25,19,6,0.5614,0.5385,0.5682,0.359,0.6486
241,10,30,10,7,0.7018,0.5882,0.75,0.5405,0.7191
242,11,24,16,6,0.614,0.6471,0.6,0.5,0.6397
243,12,22,17,6,0.5965,0.6667,0.5641,0.5106,0.594
244,13,25,14,5,0.6667,0.7222,0.641,0.5778,0.6296
245,17,18,15,7,0.614,0.7083,0.5455,0.6071,0.6111
246,13,21,15,8,0.5965,0.619,0.5833,0.5306,0.623
247,13,23,14,7,0.6316,0.65,0.6216,0.5532,0.5595
248,17,25,11,4,0.7368,0.8095,0.6944,0.6939,0.7989
249,9,27,15,6,0.6316,0.6,0.6429,0.4615,0.6397
250,12,27,14,4,0.6842,0.75,0.6585,0.5714,0.7043
251,11,23,16,7,0.5965,0.6111,0.5897,0.4889,0.6111
252,11,30,14,2,0.7193,0.8462,0.6818,0.5789,0.6538
253,6,27,13,11,0.5789,0.3529,0.675,0.3333,0.6294
254,10,26,15,6,0.6316,0.625,0.6341,0.4878,0.5549
255,13,24,11,9,0.6491,0.5909,0.6857,0.5652,0.6468
256,7,33,14,3,0.7018,0.7,0.7021,0.4516,0.783
257,8,24,19,6,0.5614,0.5714,0.5581,0.3902,0.5116
258,12,25,16,4,0.6491,0.75,0.6098,0.5455,0.6829
259,10,25,17,5,0.614,0.6667,0.5952,0.4762,0.5968
260,13,28,5,11,0.7193,0.5417,0.8485,0.619,0.8598
261,7,29,13,8,0.6316,0.4667,0.6905,0.4,0.5587
262,12,24,13,8,0.6316,0.6,0.6486,0.5333,0.6081
263,10,28,13,6,0.6667,0.625,0.6829,0.5128,0.7485
264,15,32,5,5,0.8246,0.75,0.8649,0.75,0.8027
265,9,31,10,7,0.7018,0.5625,0.7561,0.5143,0.6875
266,10,32,10,5,0.7368,0.6667,0.7619,0.5714,0.7429
267,14,24,7,12,0.6667,0.5385,0.7742,0.5957,0.7481
268,12,27,15,3,0.6842,0.8,0.6429,0.5714,0.7683
269,10,21,17,9,0.5439,0.5263,0.5526,0.4348,0.5554
270,10,25,16,6,0.614,0.625,0.6098,0.4762,0.6113
271,9,23,23,2,0.5614,0.8182,0.5,0.4186,0.6443
272,11,28,14,4,0.6842,0.7333,0.6667,0.55,0.6905
273,12,20,19,6,0.5614,0.6667,0.5128,0.4898,0.537
274,10,27,11,9,0.6491,0.5263,0.7105,0.5,0.6371
275,13,30,11,3,0.7544,0.8125,0.7317,0.65,0.7942
276,12,22,16,7,0.5965,0.6316,0.5789,0.5106,0.6108
277,14,29,11,3,0.7544,0.8235,0.725,0.6667,0.7779
278,14,29,9,5,0.7544,0.7368,0.7632,0.6667,0.7618
279,7,33,11,6,0.7018,0.5385,0.75,0.4516,0.6976
280,10,28,11,8,0.6667,0.5556,0.7179,0.5128,0.7123
281,9,30,11,7,0.6842,0.5625,0.7317,0.5,0.6479
282,14,23,15,5,0.6491,0.7368,0.6053,0.5833,0.6814
283,10,29,12,6,0.6842,0.625,0.7073,0.5263,0.689
284,16,28,10,3,0.7719,0.8421,0.7368,0.7111,0.7396
285,12,25,14,6,0.6491,0.6667,0.641,0.5455,0.7393
286,12,31,9,5,0.7544,0.7059,0.775,0.6316,0.8044
287,12,19,18,8,0.5439,0.6,0.5135,0.48,0.5865
288,14,19,19,5,0.5789,0.7368,0.5,0.5385,0.6385
289,10,33,10,4,0.7544,0.7143,0.7674,0.5882,0.7442
290,12,25,17,3,0.6491,0.8,0.5952,0.5455,0.7524
291,9,26,12,10,0.614,0.4737,0.6842,0.45,0.626
292,14,24,13,6,0.6667,0.7,0.6486,0.5957,0.6892
293,11,24,15,7,0.614,0.6111,0.6154,0.5,0.6083
294,17,23,15,2,0.7018,0.8947,0.6053,0.6667,0.7022
295,14,30,7,6,0.7719,0.7,0.8108,0.6829,0.8203
296,12,26,13,6,0.6667,0.6667,0.6667,0.5581,0.661
297,13,25,13,6,0.6667,0.6842,0.6579,0.5778,0.7105
298,11,25,17,4,0.6316,0.7333,0.5952,0.5116,0.6317
299,12,29,14,2,0.7193,0.8571,0.6744,0.6,0.7874
300,11,29,9,8,0.7018,0.5789,0.7632,0.5641,0.7036
301,10,25,17,5,0.614,0.6667,0.5952,0.4762,0.7
302,11,27,18,1,0.6667,0.9167,0.6,0.5366,0.7426
303,5,25,15,12,0.5263,0.2941,0.625,0.2703,0.5397
304,10,26,16,5,0.6316,0.6667,0.619,0.4878,0.7302
305,12,22,16,7,0.5965,0.6316,0.5789,0.5106,0.6468
306,9,29,15,4,0.6667,0.6923,0.6591,0.4865,0.701
307,14,20,13,10,0.5965,0.5833,0.6061,0.549,0.5568
308,7,28,17,5,0.614,0.5833,0.6222,0.3889,0.6519
309,10,27,14,6,0.6491,0.625,0.6585,0.5,0.593
310,14,32,9,2,0.807,0.875,0.7805,0.7179,0.811
311,12,19,17,9,0.5439,0.5714,0.5278,0.48,0.5899
312,12,27,12,6,0.6842,0.6667,0.6923,0.5714,0.7137
313,12,27,14,4,0.6842,0.75,0.6585,0.5714,0.7271
314,11,29,10,7,0.7018,0.6111,0.7436,0.5641,0.7094
315,8,33,10,6,0.7193,0.5714,0.7674,0.5,0.6395
316,17,20,17,3,0.6491,0.85,0.5405,0.6296,0.6311
317,12,28,11,6,0.7018,0.6667,0.7179,0.5854,0.6453
318,7,25,13,12,0.5614,0.3684,0.6579,0.359,0.5152
319,10,26,10,11,0.6316,0.4762,0.7222,0.4878,0.6283
320,15,26,10,6,0.7193,0.7143,0.7222,0.6522,0.7566
321,12,32,10,3,0.7719,0.8,0.7619,0.6486,0.7746
322,11,22,18,6,0.5789,0.6471,0.55,0.4783,0.6456
323,11,35,9,2,0.807,0.8462,0.7955,0.6667,0.7937
324,8,25,21,3,0.5789,0.7273,0.5435,0.4,0.6107
325,16,24,11,6,0.7018,0.7273,0.6857,0.6531,0.6416
326,5,30,17,5,0.614,0.5,0.6383,0.3125,0.683
327,15,24,12,6,0.6842,0.7143,0.6667,0.625,0.6905
328,19,22,7,9,0.7193,0.6786,0.7586,0.7037,0.6786
329,10,28,16,3,0.6667,0.7692,0.6364,0.5128,0.6294
330,8,28,15,6,0.6316,0.5714,0.6512,0.4324,0.6196
331,11,24,12,10,0.614,0.5238,0.6667,0.5,0.6733
332,13,26,13,5,0.6842,0.7222,0.6667,0.5909,0.6382
333,12,23,15,7,0.614,0.6316,0.6053,0.5217,0.6302
334,11,25,16,5,0.6316,0.6875,0.6098,0.5116,0.689
335,8,32,11,6,0.7018,0.5714,0.7442,0.4848,0.7791
336,11,28,9,9,0.6842,0.55,0.7568,0.55,0.6797
337,10,30,12,5,0.7018,0.6667,0.7143,0.5405,0.7444
338,10,22,20,5,0.5614,0.6667,0.5238,0.4444,0.5476
339,8,28,13,8,0.6316,0.5,0.6829,0.4324,0.6387
340,11,22,18,6,0.5789,0.6471,0.55,0.4783,0.5029
341,15,22,14,6,0.6491,0.7143,0.6111,0.6,0.6389
342,8,17,26,6,0.4386,0.5714,0.3953,0.3333,0.49
343,5,26,19,7,0.5439,0.4167,0.5778,0.2778,0.4944
344,9,22,18,8,0.5439,0.5294,0.55,0.4091,0.5574
345,15,27,14,1,0.7368,0.9375,0.6585,0.6667,0.7256
346,7,29,16,5,0.6316,0.5833,0.6444,0.4,0.7056
347,10,25,16,6,0.614,0.625,0.6098,0.4762,0.6479
348,12,27,13,5,0.6842,0.7059,0.675,0.5714,0.7
349,14,23,13,7,0.6491,0.6667,0.6389,0.5833,0.6997
350,11,28,13,5,0.6842,0.6875,0.6829,0.55,0.7104
351,9,26,16,6,0.614,0.6,0.619,0.45,0.6683
352,19,24,11,3,0.7544,0.8636,0.6857,0.7308,0.7104
353,6,22,15,14,0.4912,0.3,0.5946,0.2927,0.5257
354,8,30,13,6,0.6667,0.5714,0.6977,0.4571,0.691
355,11,29,11,6,0.7018,0.6471,0.725,0.5641,0.6926
356,7,25,20,5,0.5614,0.5833,0.5556,0.359,0.5889
357,10,33,10,4,0.7544,0.7143,0.7674,0.5882,0.7475
358,6,32,14,5,0.6667,0.5455,0.6957,0.3871,0.7154
359,11,21,15,10,0.5614,0.5238,0.5833,0.4681,0.582
360,17,21,10,9,0.6667,0.6538,0.6774,0.6415,0.7308
361,15,28,8,6,0.7544,0.7143,0.7778,0.6818,0.787
362,11,26,12,8,0.6491,0.5789,0.6842,0.5238,0.6357
363,4,32,17,4,0.6316,0.5,0.6531,0.2759,0.6378
364,12,22,14,9,0.5965,0.5714,0.6111,0.5106,0.6918
365,9,38,6,4,0.8246,0.6923,0.8636,0.6429,0.8112
366,8,29,15,5,0.6491,0.6154,0.6591,0.4444,0.6818
367,9,30,13,5,0.6842,0.6429,0.6977,0.5,0.6329
368,15,28,7,7,0.7544,0.6818,0.8,0.6818,0.787
369,12,24,15,6,0.6316,0.6667,0.6154,0.5333,0.651
370,8,30,14,5,0.6667,0.6154,0.6818,0.4571,0.6311
371,7,41,7,2,0.8421,0.7778,0.8542,0.6087,0.8495
372,10,27,15,5,0.6491,0.6667,0.6429,0.5,0.6476
373,12,27,11,7,0.6842,0.6316,0.7105,0.5714,0.7327
374,9,32,11,5,0.7193,0.6429,0.7442,0.5294,0.7542
375,10,32,11,4,0.7368,0.7143,0.7442,0.5714,0.7226
376,5,22,21,9,0.4737,0.3571,0.5116,0.25,0.6329
377,7,16,23,11,0.4035,0.3889,0.4103,0.2917,0.3604
378,6,24,18,9,0.5263,0.4,0.5714,0.3077,0.5048
379,10,22,18,7,0.5614,0.5882,0.55,0.4444,0.5809
380,9,24,19,5,0.5789,0.6429,0.5581,0.4286,0.5963
381,15,29,7,6,0.7719,0.7143,0.8056,0.6977,0.7672
382,11,24,13,9,0.614,0.55,0.6486,0.5,0.5959
383,11,27,14,5,0.6667,0.6875,0.6585,0.5366,0.6524
384,11,22,16,8,0.5789,0.5789,0.5789,0.4783,0.5762
385,6,33,14,4,0.6842,0.6,0.7021,0.4,0.6745
386,12,25,16,4,0.6491,0.75,0.6098,0.5455,0.628
387,15,29,10,3,0.7719,0.8333,0.7436,0.6977,0.7564
388,10,24,15,8,0.5965,0.5556,0.6154,0.4651,0.5954
389,11,26,14,6,0.6491,0.6471,0.65,0.5238,0.7485
390,13,26,16,2,0.6842,0.8667,0.619,0.5909,0.6556
391,16,24,7,10,0.7018,0.6154,0.7742,0.6531,0.7568
392,15,34,6,2,0.8596,0.8824,0.85,0.7895,0.8941
393,10,25,14,8,0.614,0.5556,0.641,0.4762,0.6296
394,13,28,11,5,0.7193,0.7222,0.7179,0.619,0.6638
395,13,26,13,5,0.6842,0.7222,0.6667,0.5909,0.7336
396,10,23,14,10,0.5789,0.5,0.6216,0.4545,0.6
397,11,22,17,7,0.5789,0.6111,0.5641,0.4783,0.5698
398,9,28,13,7,0.6491,0.5625,0.6829,0.4737,0.7058
399,9,26,11,11,0.614,0.45,0.7027,0.45,0.6149
400,9,33,7,8,0.7368,0.5294,0.825,0.5455,0.7441
401,15,20,12,10,0.614,0.6,0.625,0.5769,0.6675
402,8,27,12,10,0.614,0.4444,0.6923,0.4211,0.6624
403,8,28,13,8,0.6316,0.5,0.6829,0.4324,0.6829
404,13,22,14,8,0.614,0.619,0.6111,0.5417,0.6124
405,18,21,12,6,0.6842,0.75,0.6364,0.6667,0.6768
406,11,28,13,5,0.6842,0.6875,0.6829,0.55,0.6341
407,11,23,18,5,0.5965,0.6875,0.561,0.4889,0.6555
408,10,30,12,5,0.7018,0.6667,0.7143,0.5405,0.7286
