round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
615,16,45,1,5,0.9104,0.7619,0.9783,0.8421,0.8375
616,19,36,6,6,0.8209,0.76,0.8571,0.76,0.8343
617,20,38,3,6,0.8657,0.7692,0.9268,0.8163,0.939
618,18,41,2,6,0.8806,0.75,0.9535,0.8182,0.8566
619,11,48,3,5,0.8806,0.6875,0.9412,0.7333,0.9056
620,19,40,1,7,0.8806,0.7308,0.9756,0.8261,0.8799
621,15,41,2,9,0.8358,0.625,0.9535,0.7317,0.7859
622,20,43,1,3,0.9403,0.8696,0.9773,0.9091,0.9338
623,19,40,1,7,0.8806,0.7308,0.9756,0.8261,0.9343
624,21,36,0,10,0.8507,0.6774,1.0,0.8077,0.9507
625,17,38,5,7,0.8209,0.7083,0.8837,0.7391,0.8585
626,14,44,2,7,0.8657,0.6667,0.9565,0.7568,0.8747
627,19,41,5,2,0.8955,0.9048,0.8913,0.8444,0.9565
628,15,43,3,6,0.8657,0.7143,0.9348,0.7692,0.8499
629,15,41,3,8,0.8358,0.6522,0.9318,0.7317,0.8617
630,13,44,2,8,0.8507,0.619,0.9565,0.7222,0.8954
631,18,38,2,9,0.8358,0.6667,0.95,0.766,0.862
632,17,40,0,10,0.8507,0.6296,1.0,0.7727,0.8213
633,15,44,3,5,0.8806,0.75,0.9362,0.7895,0.9415
634,19,38,0,10,0.8507,0.6552,1.0,0.7917,0.8711
635,13,42,1,11,0.8209,0.5417,0.9767,0.6842,0.8663
636,12,50,1,4,0.9254,0.75,0.9804,0.8276,0.8762
637,12,47,3,5,0.8806,0.7059,0.94,0.75,0.9224
638,19,40,2,6,0.8806,0.76,0.9524,0.8261,0.8952
639,16,37,3,11,0.791,0.5926,0.925,0.6957,0.762
640,16,43,2,6,0.8806,0.7273,0.9556,0.8,0.9283
641,18,37,1,11,0.8209,0.6207,0.9737,0.75,0.8548
642,20,42,1,4,0.9254,0.8333,0.9767,0.8889,0.969
643,13,42,3,9,0.8209,0.5909,0.9333,0.6842,0.8646
644,19,41,3,4,0.8955,0.8261,0.9318,0.8444,0.918
645,19,40,1,7,0.8806,0.7308,0.9756,0.8261,0.9287
646,10,45,1,11,0.8209,0.4762,0.9783,0.625,0.8178
647,17,38,3,9,0.8209,0.6538,0.9268,0.7391,0.8424
648,23,32,2,10,0.8209,0.697,0.9412,0.7931,0.8654
649,13,44,3,7,0.8507,0.65,0.9362,0.7222,0.8947
650,19,39,2,7,0.8657,0.7308,0.9512,0.8085,0.8912
651,18,38,3,8,0.8358,0.6923,0.9268,0.766,0.8218
652,20,38,3,6,0.8657,0.7692,0.9268,0.8163,0.8752
653,15,40,2,10,0.8209,0.6,0.9524,0.7143,0.8181
654,16,44,3,4,0.8955,0.8,0.9362,0.8205,0.917
655,12,46,2,7,0.8657,0.6316,0.9583,0.7273,0.8586
656,15,47,2,3,0.9254,0.8333,0.9592,0.8571,0.924
657,25,37,1,4,0.9254,0.8621,0.9737,0.9091,0.9583
658,12,47,2,6,0.8806,0.6667,0.9592,0.75,0.9059
659,19,40,1,7,0.8806,0.7308,0.9756,0.8261,0.9315
660,18,40,2,7,0.8657,0.72,0.9524,0.8,0.8657
661,22,42,1,2,0.9552,0.9167,0.9767,0.9362,0.9593
662,17,42,3,5,0.8806,0.7727,0.9333,0.8095,0.8879
663,16,42,2,7,0.8657,0.6957,0.9545,0.7805,0.8804
664,14,45,3,5,0.8806,0.7368,0.9375,0.7778,0.898
665,19,41,2,5,0.8955,0.7917,0.9535,0.8444,0.9041
666,11,45,1,10,0.8358,0.5238,0.9783,0.6667,0.8354
