round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
209,0,7,3,1,0.6364,0.0,0.7,0,0.2
210,0,7,3,1,0.6364,0.0,0.7,0,0.0
213,0,7,3,1,0.6364,0.0,0.7,0,0.0
214,0,6,4,1,0.5455,0.0,0.6,0,0.1
217,0,9,1,1,0.8182,0.0,0.9,0,0.0
218,0,7,3,1,0.6364,0.0,0.7,0,0.1
220,0,8,2,1,0.7273,0.0,0.8,0,0.2
223,0,8,1,2,0.7273,0.0,0.8889,0,0.5556
225,0,10,0,1,0.9091,0.0,1.0,0,0.5
226,0,7,2,2,0.6364,0.0,0.7778,0,0.0
229,0,5,4,2,0.4545,0.0,0.5556,0,0.1111
230,0,7,3,1,0.6364,0.0,0.7,0,0.3
232,0,9,1,1,0.8182,0.0,0.9,0,0.3
233,0,6,3,2,0.5455,0.0,0.6667,0,0.0
234,0,10,0,1,0.9091,0.0,1.0,0,0.3
236,0,7,3,1,0.6364,0.0,0.7,0,0.2
237,0,5,4,2,0.4545,0.0,0.5556,0,0.0
238,0,9,1,1,0.8182,0.0,0.9,0,0.1
244,0,7,1,3,0.6364,0.0,0.875,0,0.375
245,0,8,1,2,0.7273,0.0,0.8889,0,0.0
246,0,7,2,2,0.6364,0.0,0.7778,0,0.2222
251,0,7,2,2,0.6364,0.0,0.7778,0,0.1111
252,0,7,2,2,0.6364,0.0,0.7778,0,0.3333
256,0,7,3,1,0.6364,0.0,0.7,0,0.4
258,0,7,3,1,0.6364,0.0,0.7,0,0.2
260,0,7,3,1,0.6364,0.0,0.7,0,0.2
262,0,6,2,3,0.5455,0.0,0.75,0,0.25
264,0,7,2,2,0.6364,0.0,0.7778,0,0.1111
265,0,10,0,1,0.9091,0.0,1.0,0,0.3
266,0,8,2,1,0.7273,0.0,0.8,0,0.1
267,0,8,1,2,0.7273,0.0,0.8889,0,0.1111
268,0,8,2,1,0.7273,0.0,0.8,0,0.0
270,0,7,3,1,0.6364,0.0,0.7,0,0.1
271,0,7,2,2,0.6364,0.0,0.7778,0,0.2222
274,0,8,1,2,0.7273,0.0,0.8889,0,0.2222
275,0,8,1,2,0.7273,0.0,0.8889,0,0.2222
276,0,9,1,1,0.8182,0.0,0.9,0,0.3
277,0,9,1,1,0.8182,0.0,0.9,0,0.0
279,0,8,0,3,0.7273,0.0,1.0,0,0.125
280,0,9,1,1,0.8182,0.0,0.9,0,0.3
284,0,8,2,1,0.7273,0.0,0.8,0,0.1
286,0,8,2,1,0.7273,0.0,0.8,0,0.4
287,0,10,0,1,0.9091,0.0,1.0,0,0.6
288,0,8,2,1,0.7273,0.0,0.8,0,0.2
289,0,10,0,1,0.9091,0.0,1.0,0,0.3
290,0,9,0,2,0.8182,0.0,1.0,0,0.5556
291,0,8,2,1,0.7273,0.0,0.8,0,0.2
294,0,8,2,1,0.7273,0.0,0.8,0,0.0
295,0,7,2,2,0.6364,0.0,0.7778,0,0.2222
297,0,8,2,1,0.7273,0.0,0.8,0,0.0
298,0,7,2,2,0.6364,0.0,0.7778,0,0.1111
300,0,6,2,3,0.5455,0.0,0.75,0,0.375
302,0,6,2,3,0.5455,0.0,0.75,0,0.25
303,0,4,4,3,0.3636,0.0,0.5,0,0.0
304,0,8,2,1,0.7273,0.0,0.8,0,0.1
306,0,7,3,1,0.6364,0.0,0.7,0,0.1
307,0,8,1,2,0.7273,0.0,0.8889,0,0.2222
309,0,9,1,1,0.8182,0.0,0.9,0,0.2
310,0,9,0,2,0.8182,0.0,1.0,0,0.2222
312,0,7,1,3,0.6364,0.0,0.875,0,0.25
313,0,9,1,1,0.8182,0.0,0.9,0,0.2
314,0,10,0,1,0.9091,0.0,1.0,0,0.5
315,0,6,4,1,0.5455,0.0,0.6,0,0.0
319,0,7,2,2,0.6364,0.0,0.7778,0,0.1111
321,0,10,0,1,0.9091,0.0,1.0,0,0.2
324,0,8,2,1,0.7273,0.0,0.8,0,0.2
325,0,5,5,1,0.4545,0.0,0.5,0,0.3
327,0,7,1,3,0.6364,0.0,0.875,0,0.125
329,0,7,2,2,0.6364,0.0,0.7778,0,0.2222
330,0,10,0,1,0.9091,0.0,1.0,0,0.3
332,0,8,2,1,0.7273,0.0,0.8,0,0.0
335,0,8,2,1,0.7273,0.0,0.8,0,0.1
337,0,8,2,1,0.7273,0.0,0.8,0,0.3
338,0,7,2,2,0.6364,0.0,0.7778,0,0.2222
340,0,9,0,2,0.8182,0.0,1.0,0,0.2222
341,0,9,1,1,0.8182,0.0,0.9,0,0.3
343,0,5,4,2,0.4545,0.0,0.5556,0,0.1111
344,0,6,1,4,0.5455,0.0,0.8571,0,0.2857
346,0,8,2,1,0.7273,0.0,0.8,0,0.2
347,0,6,4,1,0.5455,0.0,0.6,0,0.0
348,0,7,1,3,0.6364,0.0,0.875,0,0.375
349,0,7,2,2,0.6364,0.0,0.7778,0,0.1111
350,0,7,3,1,0.6364,0.0,0.7,0,0.1
351,0,6,3,2,0.5455,0.0,0.6667,0,0.3333
352,0,8,1,2,0.7273,0.0,0.8889,0,0.2222
353,0,6,4,1,0.5455,0.0,0.6,0,0.2
