round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
107,0,38,0,18,0.6786,0.0,1.0,0,0.5863
108,0,35,0,21,0.625,0.0,1.0,0,0.6408
109,0,33,0,23,0.5893,0.0,1.0,0,0.6522
110,0,31,0,25,0.5536,0.0,1.0,0,0.6052
111,0,35,0,21,0.625,0.0,1.0,0,0.668
112,0,38,0,18,0.6786,0.0,1.0,0,0.7018
113,0,39,0,17,0.6964,0.0,1.0,0,0.5324
114,0,36,0,20,0.6429,0.0,1.0,0,0.5764
115,0,30,0,26,0.5357,0.0,1.0,0,0.5897
116,0,32,0,24,0.5714,0.0,1.0,0,0.6081
117,0,38,0,18,0.6786,0.0,1.0,0,0.5058
118,0,31,0,25,0.5536,0.0,1.0,0,0.689
119,0,32,0,24,0.5714,0.0,1.0,0,0.6172
120,0,41,0,15,0.7321,0.0,1.0,0,0.6537
121,0,34,0,22,0.6071,0.0,1.0,0,0.6631
122,0,40,0,16,0.7143,0.0,1.0,0,0.6219
123,0,32,0,24,0.5714,0.0,1.0,0,0.6719
124,0,37,0,19,0.6607,0.0,1.0,0,0.6159
125,0,39,0,17,0.6964,0.0,1.0,0,0.4646
126,0,41,0,15,0.7321,0.0,1.0,0,0.5984
127,0,31,0,25,0.5536,0.0,1.0,0,0.6581
128,0,44,0,12,0.7857,0.0,1.0,0,0.7027
129,0,36,0,20,0.6429,0.0,1.0,0,0.6528
130,0,43,0,13,0.7679,0.0,1.0,0,0.6852
131,0,31,0,25,0.5536,0.0,1.0,0,0.6632
132,0,26,0,30,0.4643,0.0,1.0,0,0.55
133,0,31,0,25,0.5536,0.0,1.0,0,0.5497
134,0,40,0,16,0.7143,0.0,1.0,0,0.75
135,0,34,0,22,0.6071,0.0,1.0,0,0.8864
136,0,40,0,16,0.7143,0.0,1.0,0,0.6438
137,0,34,0,22,0.6071,0.0,1.0,0,0.6283
138,0,34,0,22,0.6071,0.0,1.0,0,0.631
139,0,31,0,25,0.5536,0.0,1.0,0,0.7677
140,0,32,0,24,0.5714,0.0,1.0,0,0.5716
141,0,37,0,19,0.6607,0.0,1.0,0,0.6743
142,0,37,0,19,0.6607,0.0,1.0,0,0.7226
143,0,35,0,21,0.625,0.0,1.0,0,0.6776
144,0,39,0,17,0.6964,0.0,1.0,0,0.5777
145,0,32,0,24,0.5714,0.0,1.0,0,0.6979
146,0,37,0,19,0.6607,0.0,1.0,0,0.5505
147,0,38,0,18,0.6786,0.0,1.0,0,0.7588
