round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
309,1,0,10,0,0.0909,1.0,0.0,0.1667,0.2
310,2,0,9,0,0.1818,1.0,0.0,0.3077,0.3333
311,4,0,7,0,0.3636,1.0,0.0,0.5333,0.7143
312,4,0,7,0,0.3636,1.0,0.0,0.5333,0.3214
313,2,0,9,0,0.1818,1.0,0.0,0.3077,0.3889
314,1,0,10,0,0.0909,1.0,0.0,0.1667,0.3
315,3,0,8,0,0.2727,1.0,0.0,0.4286,0.5
316,3,0,8,0,0.2727,1.0,0.0,0.4286,0.375
317,1,0,10,0,0.0909,1.0,0.0,0.1667,0.2
318,2,0,9,0,0.1818,1.0,0.0,0.3077,0.2222
319,2,0,9,0,0.1818,1.0,0.0,0.3077,0.5556
320,2,0,9,0,0.1818,1.0,0.0,0.3077,0.1111
321,1,0,10,0,0.0909,1.0,0.0,0.1667,0.2
322,3,0,8,0,0.2727,1.0,0.0,0.4286,0.375
323,2,0,9,0,0.1818,1.0,0.0,0.3077,0.4444
324,1,0,10,0,0.0909,1.0,0.0,0.1667,0.1
325,5,0,6,0,0.4545,1.0,0.0,0.625,0.0
326,1,0,10,0,0.0909,1.0,0.0,0.1667,0.3
327,6,0,5,0,0.5455,1.0,0.0,0.7059,0.4
328,1,0,10,0,0.0909,1.0,0.0,0.1667,0.4
329,5,0,6,0,0.4545,1.0,0.0,0.625,0.0
330,3,0,8,0,0.2727,1.0,0.0,0.4286,0.2917
331,2,0,9,0,0.1818,1.0,0.0,0.3077,0.4444
332,5,0,6,0,0.4545,1.0,0.0,0.625,0.3
333,1,0,10,0,0.0909,1.0,0.0,0.1667,0.3
335,4,0,7,0,0.3636,1.0,0.0,0.5333,0.4286
336,2,0,9,0,0.1818,1.0,0.0,0.3077,0.6667
337,4,0,7,0,0.3636,1.0,0.0,0.5333,0.5
338,5,0,6,0,0.4545,1.0,0.0,0.625,0.2667
339,2,0,9,0,0.1818,1.0,0.0,0.3077,0.2222
340,4,0,7,0,0.3636,1.0,0.0,0.5333,0.2857
341,3,0,8,0,0.2727,1.0,0.0,0.4286,0.3333
342,3,0,8,0,0.2727,1.0,0.0,0.4286,0.25
343,7,0,4,0,0.6364,1.0,0.0,0.7778,0.25
344,6,0,5,0,0.5455,1.0,0.0,0.7059,0.2667
345,3,0,8,0,0.2727,1.0,0.0,0.4286,0.375
346,2,0,9,0,0.1818,1.0,0.0,0.3077,0.3333
347,3,0,8,0,0.2727,1.0,0.0,0.4286,0.5
348,4,0,7,0,0.3636,1.0,0.0,0.5333,0.3214
349,5,0,6,0,0.4545,1.0,0.0,0.625,0.3333
350,2,0,9,0,0.1818,1.0,0.0,0.3077,0.5
351,3,0,8,0,0.2727,1.0,0.0,0.4286,0.0417
352,3,0,8,0,0.2727,1.0,0.0,0.4286,0.2917
353,4,0,7,0,0.3636,1.0,0.0,0.5333,0.1071
354,5,0,6,0,0.4545,1.0,0.0,0.625,0.6
355,2,0,9,0,0.1818,1.0,0.0,0.3077,0.2778
356,2,0,9,0,0.1818,1.0,0.0,0.3077,0.3333
357,3,0,8,0,0.2727,1.0,0.0,0.4286,0.25
358,6,0,5,0,0.5455,1.0,0.0,0.7059,0.1333
359,2,0,9,0,0.1818,1.0,0.0,0.3077,0.3889
360,2,0,9,0,0.1818,1.0,0.0,0.3077,0.3333
361,4,0,7,0,0.3636,1.0,0.0,0.5333,0.3571
362,2,0,9,0,0.1818,1.0,0.0,0.3077,0.3333
363,2,0,9,0,0.1818,1.0,0.0,0.3077,0.2222
364,4,0,7,0,0.3636,1.0,0.0,0.5333,0.4286
365,1,0,10,0,0.0909,1.0,0.0,0.1667,0.6
366,4,0,7,0,0.3636,1.0,0.0,0.5333,0.3929
367,2,0,9,0,0.1818,1.0,0.0,0.3077,0.5
368,6,0,5,0,0.5455,1.0,0.0,0.7059,0.0
369,4,0,7,0,0.3636,1.0,0.0,0.5333,0.5
370,2,0,9,0,0.1818,1.0,0.0,0.3077,0.2222
371,5,0,6,0,0.4545,1.0,0.0,0.625,0.1667
372,1,0,10,0,0.0909,1.0,0.0,0.1667,0.5
373,2,0,9,0,0.1818,1.0,0.0,0.3077,0.5
374,3,0,8,0,0.2727,1.0,0.0,0.4286,0.3333
375,1,0,10,0,0.0909,1.0,0.0,0.1667,0.3
376,4,0,7,0,0.3636,1.0,0.0,0.5333,0.4286
377,1,0,10,0,0.0909,1.0,0.0,0.1667,0.3
378,2,0,9,0,0.1818,1.0,0.0,0.3077,0.1111
379,3,0,8,0,0.2727,1.0,0.0,0.4286,0.25
380,1,0,10,0,0.0909,1.0,0.0,0.1667,0.3
381,3,0,8,0,0.2727,1.0,0.0,0.4286,0.375
382,4,0,7,0,0.3636,1.0,0.0,0.5333,0.1429
383,5,0,6,0,0.4545,1.0,0.0,0.625,0.2667
384,4,0,7,0,0.3636,1.0,0.0,0.5333,0.4286
385,3,0,8,0,0.2727,1.0,0.0,0.4286,0.625
386,4,0,7,0,0.3636,1.0,0.0,0.5333,0.5714
387,5,0,6,0,0.4545,1.0,0.0,0.625,0.3667
388,3,0,8,0,0.2727,1.0,0.0,0.4286,0.4167
389,3,0,8,0,0.2727,1.0,0.0,0.4286,0.5
390,3,0,8,0,0.2727,1.0,0.0,0.4286,0.5833
391,6,0,5,0,0.5455,1.0,0.0,0.7059,0.3
392,4,0,7,0,0.3636,1.0,0.0,0.5333,0.1071
393,4,0,7,0,0.3636,1.0,0.0,0.5333,0.2143
394,3,0,8,0,0.2727,1.0,0.0,0.4286,0.2917
395,3,0,8,0,0.2727,1.0,0.0,0.4286,0.375
396,4,0,7,0,0.3636,1.0,0.0,0.5333,0.2857
397,5,0,6,0,0.4545,1.0,0.0,0.625,0.2333
398,4,0,7,0,0.3636,1.0,0.0,0.5333,0.3571
399,2,0,9,0,0.1818,1.0,0.0,0.3077,0.3889
400,1,0,10,0,0.0909,1.0,0.0,0.1667,0.3
401,2,0,9,0,0.1818,1.0,0.0,0.3077,0.3889
402,4,0,7,0,0.3636,1.0,0.0,0.5333,0.2857
403,3,0,8,0,0.2727,1.0,0.0,0.4286,0.375
404,3,0,8,0,0.2727,1.0,0.0,0.4286,0.375
405,1,0,10,0,0.0909,1.0,0.0,0.1667,0.2
406,3,0,8,0,0.2727,1.0,0.0,0.4286,0.5
407,4,0,7,0,0.3636,1.0,0.0,0.5333,0.5357
408,3,0,8,0,0.2727,1.0,0.0,0.4286,0.375
409,1,0,10,0,0.0909,1.0,0.0,0.1667,0.2
410,3,0,8,0,0.2727,1.0,0.0,0.4286,0.125
411,4,0,7,0,0.3636,1.0,0.0,0.5333,0.1429
412,5,0,6,0,0.4545,1.0,0.0,0.625,0.5
413,3,0,8,0,0.2727,1.0,0.0,0.4286,0.625
414,2,0,9,0,0.1818,1.0,0.0,0.3077,0.4444
415,3,0,8,0,0.2727,1.0,0.0,0.4286,0.5417
416,5,0,6,0,0.4545,1.0,0.0,0.625,0.4
417,5,0,6,0,0.4545,1.0,0.0,0.625,0.1
418,4,0,7,0,0.3636,1.0,0.0,0.5333,0.3929
419,4,0,7,0,0.3636,1.0,0.0,0.5333,0.4286
420,5,0,6,0,0.4545,1.0,0.0,0.625,0.3333
421,5,0,6,0,0.4545,1.0,0.0,0.625,0.1667
422,2,0,9,0,0.1818,1.0,0.0,0.3077,0.4444
423,2,0,9,0,0.1818,1.0,0.0,0.3077,0.3333
424,1,0,10,0,0.0909,1.0,0.0,0.1667,0.4
425,2,0,9,0,0.1818,1.0,0.0,0.3077,0.2222
426,2,0,9,0,0.1818,1.0,0.0,0.3077,0.3333
427,5,0,6,0,0.4545,1.0,0.0,0.625,0.5667
428,2,0,9,0,0.1818,1.0,0.0,0.3077,0.5556
429,3,0,8,0,0.2727,1.0,0.0,0.4286,0.4583
430,5,0,6,0,0.4545,1.0,0.0,0.625,0.5333
431,2,0,9,0,0.1818,1.0,0.0,0.3077,0.1111
432,5,0,6,0,0.4545,1.0,0.0,0.625,0.4
433,4,0,7,0,0.3636,1.0,0.0,0.5333,0.1429
434,2,0,9,0,0.1818,1.0,0.0,0.3077,0.5556
435,2,0,9,0,0.1818,1.0,0.0,0.3077,0.1111
436,1,0,10,0,0.0909,1.0,0.0,0.1667,0.5
437,3,0,8,0,0.2727,1.0,0.0,0.4286,0.3333
438,4,0,7,0,0.3636,1.0,0.0,0.5333,0.0714
439,3,0,8,0,0.2727,1.0,0.0,0.4286,0.375
440,2,0,9,0,0.1818,1.0,0.0,0.3077,0.1667
441,3,0,8,0,0.2727,1.0,0.0,0.4286,0.2083
442,1,0,10,0,0.0909,1.0,0.0,0.1667,0.3
443,3,0,8,0,0.2727,1.0,0.0,0.4286,0.1667
444,1,0,10,0,0.0909,1.0,0.0,0.1667,0.3
445,2,0,9,0,0.1818,1.0,0.0,0.3077,0.2222
446,4,0,7,0,0.3636,1.0,0.0,0.5333,0.2857
447,4,0,7,0,0.3636,1.0,0.0,0.5333,0.1071
448,2,0,9,0,0.1818,1.0,0.0,0.3077,0.3333
449,4,0,7,0,0.3636,1.0,0.0,0.5333,0.3929
450,2,0,9,0,0.1818,1.0,0.0,0.3077,0.5
451,1,0,10,0,0.0909,1.0,0.0,0.1667,0.6
452,6,0,5,0,0.5455,1.0,0.0,0.7059,0.3333
453,1,0,10,0,0.0909,1.0,0.0,0.1667,0.6
454,2,0,9,0,0.1818,1.0,0.0,0.3077,0.0556
455,4,0,7,0,0.3636,1.0,0.0,0.5333,0.1429
456,1,0,10,0,0.0909,1.0,0.0,0.1667,0.0
457,3,0,8,0,0.2727,1.0,0.0,0.4286,0.625
458,5,0,6,0,0.4545,1.0,0.0,0.625,0.3333
459,5,0,6,0,0.4545,1.0,0.0,0.625,0.1667
460,1,0,10,0,0.0909,1.0,0.0,0.1667,0.3
461,2,0,9,0,0.1818,1.0,0.0,0.3077,0.4444
462,1,0,10,0,0.0909,1.0,0.0,0.1667,0.4
463,1,0,10,0,0.0909,1.0,0.0,0.1667,0.6
464,5,0,6,0,0.4545,1.0,0.0,0.625,0.5667
465,2,0,9,0,0.1818,1.0,0.0,0.3077,0.1111
466,3,0,8,0,0.2727,1.0,0.0,0.4286,0.3333
467,5,0,6,0,0.4545,1.0,0.0,0.625,0.6667
468,4,0,7,0,0.3636,1.0,0.0,0.5333,0.2857
469,1,0,10,0,0.0909,1.0,0.0,0.1667,0.3
470,2,0,9,0,0.1818,1.0,0.0,0.3077,0.5556
471,5,0,6,0,0.4545,1.0,0.0,0.625,0.5
472,2,0,9,0,0.1818,1.0,0.0,0.3077,0.2222
473,3,0,8,0,0.2727,1.0,0.0,0.4286,0.2083
474,4,0,7,0,0.3636,1.0,0.0,0.5333,0.1429
475,5,0,6,0,0.4545,1.0,0.0,0.625,0.3333
476,2,0,9,0,0.1818,1.0,0.0,0.3077,0.2222
477,3,0,8,0,0.2727,1.0,0.0,0.4286,0.25
478,1,0,10,0,0.0909,1.0,0.0,0.1667,0.5
479,1,0,10,0,0.0909,1.0,0.0,0.1667,0.5
480,4,0,7,0,0.3636,1.0,0.0,0.5333,0.4286
481,3,0,8,0,0.2727,1.0,0.0,0.4286,0.2917
482,1,0,10,0,0.0909,1.0,0.0,0.1667,0.5
483,3,0,8,0,0.2727,1.0,0.0,0.4286,0.3333
484,3,0,8,0,0.2727,1.0,0.0,0.4286,0.3333
485,3,0,8,0,0.2727,1.0,0.0,0.4286,0.375
486,2,0,9,0,0.1818,1.0,0.0,0.3077,0.1111
487,4,0,7,0,0.3636,1.0,0.0,0.5333,0.4286
488,4,0,7,0,0.3636,1.0,0.0,0.5333,0.3571
489,1,0,10,0,0.0909,1.0,0.0,0.1667,0.7
490,5,0,6,0,0.4545,1.0,0.0,0.625,0.1667
491,4,0,7,0,0.3636,1.0,0.0,0.5333,0.2857
492,7,0,4,0,0.6364,1.0,0.0,0.7778,0.5
493,3,0,8,0,0.2727,1.0,0.0,0.4286,0.25
494,4,0,7,0,0.3636,1.0,0.0,0.5333,0.4286
495,6,0,5,0,0.5455,1.0,0.0,0.7059,0.5333
496,4,0,7,0,0.3636,1.0,0.0,0.5333,0.0
497,2,0,9,0,0.1818,1.0,0.0,0.3077,0.3333
498,2,0,9,0,0.1818,1.0,0.0,0.3077,0.3889
499,1,0,10,0,0.0909,1.0,0.0,0.1667,0.7
500,2,0,9,0,0.1818,1.0,0.0,0.3077,0.5556
501,2,0,9,0,0.1818,1.0,0.0,0.3077,0.7778
502,3,0,8,0,0.2727,1.0,0.0,0.4286,0.2917
503,4,0,7,0,0.3636,1.0,0.0,0.5333,0.5714
504,3,0,8,0,0.2727,1.0,0.0,0.4286,0.0417
505,2,0,9,0,0.1818,1.0,0.0,0.3077,0.0556
506,4,0,7,0,0.3636,1.0,0.0,0.5333,0.25
507,5,0,6,0,0.4545,1.0,0.0,0.625,0.5
508,3,0,8,0,0.2727,1.0,0.0,0.4286,0.375
509,4,0,7,0,0.3636,1.0,0.0,0.5333,0.5357
510,8,0,3,0,0.7273,1.0,0.0,0.8421,0.0
511,2,0,9,0,0.1818,1.0,0.0,0.3077,0.3333
512,2,0,9,0,0.1818,1.0,0.0,0.3077,0.1111
513,1,0,10,0,0.0909,1.0,0.0,0.1667,0.6
514,3,0,8,0,0.2727,1.0,0.0,0.4286,0.3333
515,1,0,10,0,0.0909,1.0,0.0,0.1667,0.3
516,3,0,8,0,0.2727,1.0,0.0,0.4286,0.125
517,2,0,9,0,0.1818,1.0,0.0,0.3077,0.5
518,3,0,8,0,0.2727,1.0,0.0,0.4286,0.3333
519,3,0,8,0,0.2727,1.0,0.0,0.4286,0.5417
520,1,0,10,0,0.0909,1.0,0.0,0.1667,0.3
521,2,0,9,0,0.1818,1.0,0.0,0.3077,0.6111
522,4,0,7,0,0.3636,1.0,0.0,0.5333,0.75
523,5,0,6,0,0.4545,1.0,0.0,0.625,0.4333
524,5,0,6,0,0.4545,1.0,0.0,0.625,0.5
525,2,0,9,0,0.1818,1.0,0.0,0.3077,0.5
