round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
886,7,49,0,12,0.8235,0.3684,1.0,0.5385,0.8443
887,10,50,1,7,0.8824,0.5882,0.9804,0.7143,0.857
888,9,45,1,13,0.7941,0.4091,0.9783,0.5625,0.8765
889,13,45,3,7,0.8529,0.65,0.9375,0.7222,0.8
890,7,52,3,6,0.8676,0.5385,0.9455,0.6087,0.8336
891,7,48,2,11,0.8088,0.3889,0.96,0.5185,0.6867
892,6,51,2,9,0.8382,0.4,0.9623,0.5217,0.7698
893,10,46,0,12,0.8235,0.4545,1.0,0.625,0.7589
894,16,44,0,8,0.8824,0.6667,1.0,0.8,0.8864
895,5,54,1,8,0.8676,0.3846,0.9818,0.5263,0.9007
896,12,43,3,10,0.8088,0.5455,0.9348,0.6486,0.8389
897,9,48,1,10,0.8382,0.4737,0.9796,0.6207,0.768
898,6,48,2,12,0.7941,0.3333,0.96,0.4615,0.8089
899,8,49,2,9,0.8382,0.4706,0.9608,0.5926,0.8466
900,10,47,2,9,0.8382,0.5263,0.9592,0.6452,0.8099
901,11,48,0,9,0.8676,0.55,1.0,0.7097,0.7948
902,7,49,2,10,0.8235,0.4118,0.9608,0.5385,0.8535
903,6,46,2,14,0.7647,0.3,0.9583,0.4286,0.7365
904,8,50,2,8,0.8529,0.5,0.9615,0.6154,0.6599
905,8,52,1,7,0.8824,0.5333,0.9811,0.6667,0.8013
906,6,54,1,7,0.8824,0.4615,0.9818,0.6,0.8294
907,10,51,1,6,0.8971,0.625,0.9808,0.7407,0.8125
908,10,44,0,14,0.7941,0.4167,1.0,0.5882,0.6856
909,11,48,4,5,0.8676,0.6875,0.9231,0.7097,0.9135
910,11,44,1,12,0.8088,0.4783,0.9778,0.6286,0.8087
911,8,48,2,10,0.8235,0.4444,0.96,0.5714,0.7889
912,9,49,3,7,0.8529,0.5625,0.9423,0.6429,0.869
913,13,44,2,9,0.8382,0.5909,0.9565,0.7027,0.831
914,9,48,3,8,0.8382,0.5294,0.9412,0.6207,0.8443
915,8,54,3,3,0.9118,0.7273,0.9474,0.7273,0.8947
916,8,49,1,10,0.8382,0.4444,0.98,0.5926,0.7967
917,10,45,1,12,0.8088,0.4545,0.9783,0.6061,0.8053
918,11,49,1,7,0.8824,0.6111,0.98,0.7333,0.8967
919,11,44,3,10,0.8088,0.5238,0.9362,0.6286,0.7842
920,8,48,2,10,0.8235,0.4444,0.96,0.5714,0.8311
921,8,46,2,12,0.7941,0.4,0.9583,0.5333,0.6948
922,10,40,2,16,0.7353,0.3846,0.9524,0.5263,0.8086
923,10,45,2,11,0.8088,0.4762,0.9574,0.6061,0.7295
924,4,52,3,9,0.8235,0.3077,0.9455,0.4,0.7608
925,9,50,2,7,0.8676,0.5625,0.9615,0.6667,0.8462
926,16,43,1,8,0.8676,0.6667,0.9773,0.7805,0.8977
927,7,50,3,8,0.8382,0.4667,0.9434,0.56,0.7421
928,5,56,3,4,0.8971,0.5556,0.9492,0.5882,0.823
929,6,44,3,15,0.7353,0.2857,0.9362,0.4,0.616
930,11,48,3,6,0.8676,0.6471,0.9412,0.7097,0.9158
931,3,49,2,14,0.7647,0.1765,0.9608,0.2727,0.7866
932,7,46,2,13,0.7794,0.35,0.9583,0.4828,0.825
933,12,50,1,5,0.9118,0.7059,0.9804,0.8,0.8651
934,12,45,2,9,0.8382,0.5714,0.9574,0.6857,0.8409
935,10,49,0,9,0.8676,0.5263,1.0,0.6897,0.8228
936,12,45,3,8,0.8382,0.6,0.9375,0.6857,0.8156
937,8,49,3,8,0.8382,0.5,0.9423,0.5926,0.8918
938,7,50,0,11,0.8382,0.3889,1.0,0.56,0.7878
939,11,51,1,5,0.9118,0.6875,0.9808,0.7857,0.8978
940,6,47,6,9,0.7794,0.4,0.8868,0.4444,0.7182
941,8,52,0,8,0.8824,0.5,1.0,0.6667,0.9026
942,8,51,2,7,0.8676,0.5333,0.9623,0.64,0.8465
943,9,47,3,9,0.8235,0.5,0.94,0.6,0.81
944,7,51,1,9,0.8529,0.4375,0.9808,0.5833,0.8474
945,6,49,3,10,0.8088,0.375,0.9423,0.48,0.7945
946,9,48,4,7,0.8382,0.5625,0.9231,0.6207,0.7548
947,5,52,3,8,0.8382,0.3846,0.9455,0.4762,0.8462
948,6,52,2,8,0.8529,0.4286,0.963,0.5455,0.7566
949,13,49,0,6,0.9118,0.6842,1.0,0.8125,0.8668
950,6,54,0,8,0.8824,0.4286,1.0,0.6,0.9074
951,7,53,2,6,0.8824,0.5385,0.9636,0.6364,0.8084
952,6,53,2,7,0.8676,0.4615,0.9636,0.5714,0.772
953,11,45,4,8,0.8235,0.5789,0.9184,0.6471,0.8421
954,6,50,0,12,0.8235,0.3333,1.0,0.5,0.76
955,6,53,0,9,0.8676,0.4,1.0,0.5714,0.8289
956,11,51,0,6,0.9118,0.6471,1.0,0.7857,0.955
957,9,49,2,8,0.8529,0.5294,0.9608,0.6429,0.7705
958,4,52,2,10,0.8235,0.2857,0.963,0.4,0.7394
959,7,53,3,5,0.8824,0.5833,0.9464,0.6364,0.7961
960,12,46,0,10,0.8529,0.5455,1.0,0.7059,0.8804
961,12,46,1,9,0.8529,0.5714,0.9787,0.7059,0.8521
962,9,55,0,4,0.9412,0.6923,1.0,0.8182,0.8783
963,6,54,2,6,0.8824,0.5,0.9643,0.6,0.8973
964,9,42,4,13,0.75,0.4091,0.913,0.5143,0.6996
965,9,50,4,5,0.8676,0.6429,0.9259,0.6667,0.7976
966,12,47,1,8,0.8676,0.6,0.9792,0.7273,0.8896
967,6,47,1,14,0.7794,0.3,0.9792,0.4444,0.7156
968,9,49,1,9,0.8529,0.5,0.98,0.6429,0.8333
969,7,48,1,12,0.8088,0.3684,0.9796,0.5185,0.855
970,10,50,1,7,0.8824,0.5882,0.9804,0.7143,0.8108
971,7,52,2,7,0.8676,0.5,0.963,0.6087,0.8717
972,9,52,0,7,0.8971,0.5625,1.0,0.72,0.869
973,12,51,1,4,0.9265,0.75,0.9808,0.8276,0.9411
974,14,43,3,8,0.8382,0.6364,0.9348,0.7179,0.8725
975,9,47,2,10,0.8235,0.4737,0.9592,0.6,0.87
976,8,50,2,8,0.8529,0.5,0.9615,0.6154,0.7776
977,8,48,6,6,0.8235,0.5714,0.8889,0.5714,0.877
978,10,43,1,14,0.7794,0.4167,0.9773,0.5714,0.8153
979,5,46,3,14,0.75,0.2632,0.9388,0.3704,0.6574
