round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
643,13,44,1,9,0.8507,0.5909,0.9778,0.7222,0.8848
644,17,41,3,6,0.8657,0.7391,0.9318,0.7907,0.9427
645,19,40,1,7,0.8806,0.7308,0.9756,0.8261,0.9484
646,9,45,1,12,0.806,0.4286,0.9783,0.5806,0.8085
647,16,40,1,10,0.8358,0.6154,0.9756,0.7442,0.849
648,22,34,0,11,0.8358,0.6667,1.0,0.8,0.8672
649,12,44,3,8,0.8358,0.6,0.9362,0.6857,0.8968
650,17,40,1,9,0.8507,0.6538,0.9756,0.7727,0.8687
651,14,39,2,12,0.791,0.5385,0.9512,0.6667,0.8255
652,18,40,1,8,0.8657,0.6923,0.9756,0.8,0.8809
653,14,42,0,11,0.8358,0.56,1.0,0.7179,0.8095
654,16,45,2,4,0.9104,0.8,0.9574,0.8421,0.9404
655,12,47,1,7,0.8806,0.6316,0.9792,0.75,0.852
656,14,48,1,4,0.9254,0.7778,0.9796,0.8485,0.907
657,22,37,1,7,0.8806,0.7586,0.9737,0.8462,0.9564
658,12,48,1,6,0.8955,0.6667,0.9796,0.7742,0.9116
659,19,40,1,7,0.8806,0.7308,0.9756,0.8261,0.9296
660,18,41,1,7,0.8806,0.72,0.9762,0.8182,0.8714
661,21,42,1,3,0.9403,0.875,0.9767,0.913,0.9506
662,17,43,2,5,0.8955,0.7727,0.9556,0.8293,0.8828
663,15,43,1,8,0.8657,0.6522,0.9773,0.7692,0.8607
664,13,47,1,6,0.8955,0.6842,0.9792,0.7879,0.9046
665,18,42,1,6,0.8955,0.75,0.9767,0.8372,0.8992
666,11,45,1,10,0.8358,0.5238,0.9783,0.6667,0.8478
667,11,44,2,10,0.8209,0.5238,0.9565,0.6471,0.8375
668,16,43,0,8,0.8806,0.6667,1.0,0.8,0.8624
669,10,44,1,12,0.806,0.4545,0.9778,0.6061,0.7556
670,13,47,1,6,0.8955,0.6842,0.9792,0.7879,0.9539
671,15,39,2,11,0.806,0.5769,0.9512,0.6977,0.788
672,15,43,2,7,0.8657,0.6818,0.9556,0.7692,0.8404
673,16,42,3,6,0.8657,0.7273,0.9333,0.7805,0.8788
674,9,46,1,11,0.8209,0.45,0.9787,0.6,0.916
675,10,48,0,9,0.8657,0.5263,1.0,0.6897,0.8136
676,13,41,2,11,0.806,0.5417,0.9535,0.6667,0.6957
677,12,40,3,12,0.7761,0.5,0.9302,0.6154,0.6977
678,18,44,0,5,0.9254,0.7826,1.0,0.878,0.9338
679,14,44,1,8,0.8657,0.6364,0.9778,0.7568,0.9242
680,14,39,1,13,0.791,0.5185,0.975,0.6667,0.7889
681,22,41,0,4,0.9403,0.8462,1.0,0.9167,0.9512
682,13,47,1,6,0.8955,0.6842,0.9792,0.7879,0.8761
683,18,45,0,4,0.9403,0.8182,1.0,0.9,0.9111
684,11,45,2,9,0.8358,0.55,0.9574,0.6667,0.9277
685,12,43,1,11,0.8209,0.5217,0.9773,0.6667,0.8202
686,13,45,1,8,0.8657,0.619,0.9783,0.7429,0.8199
687,18,44,2,3,0.9254,0.8571,0.9565,0.878,0.9669
688,14,45,1,7,0.8806,0.6667,0.9783,0.7778,0.8064
689,23,39,0,5,0.9254,0.8214,1.0,0.902,0.9496
690,22,37,1,7,0.8806,0.7586,0.9737,0.8462,0.9147
691,18,46,0,3,0.9552,0.8571,1.0,0.9231,0.971
692,16,45,0,6,0.9104,0.7273,1.0,0.8421,0.9677
