round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
120,12,40,1,3,0.9286,0.8,0.9756,0.8571,0.8634
121,14,31,3,8,0.8036,0.6364,0.9118,0.7179,0.893
122,12,38,2,4,0.8929,0.75,0.95,0.8,0.9734
123,16,32,0,8,0.8571,0.6667,1.0,0.8,0.9805
124,14,36,1,5,0.8929,0.7368,0.973,0.8235,0.8876
125,13,37,2,4,0.8929,0.7647,0.9487,0.8125,0.8884
126,8,39,2,7,0.8393,0.5333,0.9512,0.64,0.8569
127,16,30,1,9,0.8214,0.64,0.9677,0.7619,0.8852
128,10,44,0,2,0.9643,0.8333,1.0,0.9091,0.9356
129,13,35,1,7,0.8571,0.65,0.9722,0.7647,0.8847
130,10,43,0,3,0.9464,0.7692,1.0,0.8696,0.9231
131,17,30,1,8,0.8393,0.68,0.9677,0.7907,0.9548
132,21,24,2,9,0.8036,0.7,0.9231,0.7925,0.8705
133,16,31,0,9,0.8393,0.64,1.0,0.7805,0.8697
134,13,35,5,3,0.8571,0.8125,0.875,0.7647,0.825
135,18,32,2,4,0.8929,0.8182,0.9412,0.8571,0.9746
136,9,40,0,7,0.875,0.5625,1.0,0.72,0.9609
137,16,33,1,6,0.875,0.7273,0.9706,0.8205,0.877
138,15,33,1,7,0.8571,0.6818,0.9706,0.7895,0.8636
139,16,31,0,9,0.8393,0.64,1.0,0.7805,0.929
140,19,32,0,5,0.9107,0.7917,1.0,0.8837,0.9388
141,11,37,0,8,0.8571,0.5789,1.0,0.7333,0.9047
142,12,34,3,7,0.8214,0.6316,0.9189,0.7059,0.9275
143,14,35,0,7,0.875,0.6667,1.0,0.8,0.9293
144,10,38,1,7,0.8571,0.5882,0.9744,0.7143,0.914
145,18,31,1,6,0.875,0.75,0.9688,0.8372,0.9089
146,14,37,0,5,0.9107,0.7368,1.0,0.8485,0.8478
147,14,37,1,4,0.9107,0.7778,0.9737,0.8485,0.924
148,13,32,3,8,0.8036,0.619,0.9143,0.7027,0.8327
149,15,32,1,8,0.8393,0.6522,0.9697,0.7692,0.8788
150,14,35,1,6,0.875,0.7,0.9722,0.8,0.8514
151,6,43,0,7,0.875,0.4615,1.0,0.6316,0.8497
152,11,41,0,4,0.9286,0.7333,1.0,0.8462,0.8341
153,16,30,2,8,0.8214,0.6667,0.9375,0.7619,0.8984
154,17,33,0,6,0.8929,0.7391,1.0,0.85,0.8946
155,11,42,1,2,0.9464,0.8462,0.9767,0.88,0.9911
156,15,38,0,3,0.9464,0.8333,1.0,0.9091,0.9225
157,5,40,2,9,0.8036,0.3571,0.9524,0.4762,0.9065
158,15,33,0,8,0.8571,0.6522,1.0,0.7895,0.8564
159,15,35,0,6,0.8929,0.7143,1.0,0.8333,0.8884
160,12,42,1,1,0.9643,0.9231,0.9767,0.9231,0.9964
161,17,31,2,6,0.8571,0.7391,0.9394,0.8095,0.8999
162,17,31,2,6,0.8571,0.7391,0.9394,0.8095,0.9315
163,15,29,3,9,0.7857,0.625,0.9062,0.7143,0.8672
164,15,32,2,7,0.8393,0.6818,0.9412,0.7692,0.8463
165,15,34,1,6,0.875,0.7143,0.9714,0.8108,0.9007
166,14,32,0,10,0.8214,0.5833,1.0,0.7368,0.9089
167,11,37,3,5,0.8571,0.6875,0.925,0.7333,0.9437
168,9,42,0,5,0.9107,0.6429,1.0,0.7826,0.8639
169,9,33,3,11,0.75,0.45,0.9167,0.5625,0.8458
170,14,36,3,3,0.8929,0.8235,0.9231,0.8235,0.8808
171,17,34,1,4,0.9107,0.8095,0.9714,0.8718,0.9469
172,14,33,0,9,0.8393,0.6087,1.0,0.7568,0.8841
173,14,35,0,7,0.875,0.6667,1.0,0.8,0.9565
174,13,36,1,6,0.875,0.6842,0.973,0.7879,0.8592
175,12,34,0,10,0.8214,0.5455,1.0,0.7059,0.8262
176,12,38,0,6,0.8929,0.6667,1.0,0.8,0.8874
177,14,37,0,5,0.9107,0.7368,1.0,0.8485,0.9403
178,13,37,2,4,0.8929,0.7647,0.9487,0.8125,0.8673
179,23,29,1,3,0.9286,0.8846,0.9667,0.92,0.9218
180,8,34,2,12,0.75,0.4,0.9444,0.5333,0.7931
181,14,33,2,7,0.8393,0.6667,0.9429,0.7568,0.883
182,17,33,0,6,0.8929,0.7391,1.0,0.85,0.8986
183,11,41,0,4,0.9286,0.7333,1.0,0.8462,0.8732
184,13,35,0,8,0.8571,0.619,1.0,0.7647,0.8503
185,14,34,1,7,0.8571,0.6667,0.9714,0.7778,0.917
186,11,39,0,6,0.8929,0.6471,1.0,0.7857,0.8974
187,14,38,0,4,0.9286,0.7778,1.0,0.875,0.8977
188,14,32,1,9,0.8214,0.6087,0.9697,0.7368,0.7589
189,11,43,1,1,0.9643,0.9167,0.9773,0.9167,0.9413
190,11,38,0,7,0.875,0.6111,1.0,0.7586,0.8772
191,17,33,1,5,0.8929,0.7727,0.9706,0.85,0.8824
192,15,36,1,4,0.9107,0.7895,0.973,0.8571,0.8947
193,11,42,0,3,0.9464,0.7857,1.0,0.88,0.9371
194,15,32,2,7,0.8393,0.6818,0.9412,0.7692,0.9198
195,15,33,1,7,0.8571,0.6818,0.9706,0.7895,0.9532
196,18,34,0,4,0.9286,0.8182,1.0,0.9,0.9479
197,17,32,0,7,0.875,0.7083,1.0,0.8293,0.8477
198,20,30,2,4,0.8929,0.8333,0.9375,0.8696,0.9453
199,14,35,0,7,0.875,0.6667,1.0,0.8,0.9116
200,13,30,0,13,0.7679,0.5,1.0,0.6667,0.8077
201,18,34,0,4,0.9286,0.8182,1.0,0.9,0.8824
202,20,32,0,4,0.9286,0.8333,1.0,0.9091,0.9492
203,11,38,1,6,0.875,0.6471,0.9744,0.7586,0.9231
204,14,39,2,1,0.9464,0.9333,0.9512,0.9032,0.9821
205,11,37,1,7,0.8571,0.6111,0.9737,0.7333,0.7982
206,12,41,0,3,0.9464,0.8,1.0,0.8889,0.9415
207,11,36,0,9,0.8393,0.55,1.0,0.7097,0.8486
208,7,41,1,7,0.8571,0.5,0.9762,0.6364,0.7976
209,16,32,0,8,0.8571,0.6667,1.0,0.8,0.9023
210,17,34,3,2,0.9107,0.8947,0.9189,0.8718,0.9815
211,14,39,1,2,0.9464,0.875,0.975,0.9032,0.9734
212,13,36,1,6,0.875,0.6842,0.973,0.7879,0.9118
213,8,41,1,6,0.875,0.5714,0.9762,0.6957,0.7228
214,13,35,2,6,0.8571,0.6842,0.9459,0.7647,0.8876
215,15,35,1,5,0.8929,0.75,0.9722,0.8333,0.95
216,14,36,3,3,0.8929,0.8235,0.9231,0.8235,0.9291
217,14,41,0,1,0.9821,0.9333,1.0,0.9655,1.0
218,12,35,0,9,0.8393,0.5714,1.0,0.7273,0.8952
219,16,34,1,5,0.8929,0.7619,0.9714,0.8421,0.9061
220,12,40,0,4,0.9286,0.75,1.0,0.8571,0.8375
221,10,41,2,3,0.9107,0.7692,0.9535,0.8,0.9589
222,21,28,1,6,0.875,0.7778,0.9655,0.8571,0.9553
223,10,41,0,5,0.9107,0.6667,1.0,0.8,0.8797
224,11,37,2,6,0.8571,0.6471,0.9487,0.7333,0.911
225,18,29,1,8,0.8393,0.6923,0.9667,0.8,0.8885
226,10,36,2,8,0.8214,0.5556,0.9474,0.6667,0.7778
227,15,37,0,4,0.9286,0.7895,1.0,0.8824,0.8762
228,10,34,1,11,0.7857,0.4762,0.9714,0.625,0.7048
229,13,34,1,8,0.8393,0.619,0.9714,0.7429,0.8626
230,12,37,1,6,0.875,0.6667,0.9737,0.7742,0.9474
231,13,35,1,7,0.8571,0.65,0.9722,0.7647,0.7931
232,17,33,4,2,0.8929,0.8947,0.8919,0.85,0.936
233,15,34,0,7,0.875,0.6818,1.0,0.8108,0.8877
234,10,38,2,6,0.8571,0.625,0.95,0.7143,0.9062
235,9,38,0,9,0.8393,0.5,1.0,0.6667,0.848
236,7,40,3,6,0.8393,0.5385,0.9302,0.6087,0.8676
237,15,36,0,5,0.9107,0.75,1.0,0.8571,0.9222
238,12,37,0,7,0.875,0.6316,1.0,0.7742,0.7781
239,13,38,1,4,0.9107,0.7647,0.9744,0.8387,0.8929
240,11,43,0,2,0.9643,0.8462,1.0,0.9167,0.9589
241,16,30,3,7,0.8214,0.6957,0.9091,0.7619,0.8827
242,14,35,0,7,0.875,0.6667,1.0,0.8,0.8585
243,11,36,1,8,0.8393,0.5789,0.973,0.7097,0.8649
244,17,35,1,3,0.9286,0.85,0.9722,0.8947,0.9431
245,22,26,1,7,0.8571,0.7586,0.963,0.8462,0.9515
246,17,30,2,7,0.8393,0.7083,0.9375,0.7907,0.8424
247,13,35,0,8,0.8571,0.619,1.0,0.7647,0.9061
248,15,34,0,7,0.875,0.6818,1.0,0.8108,0.8837
249,13,39,1,3,0.9286,0.8125,0.975,0.8667,0.9469
250,11,38,2,5,0.875,0.6875,0.95,0.7586,0.8547
251,12,38,0,6,0.8929,0.6667,1.0,0.8,0.8655
252,11,39,3,3,0.8929,0.7857,0.9286,0.7857,0.9014
253,13,37,3,3,0.8929,0.8125,0.925,0.8125,0.9
254,15,33,3,5,0.8571,0.75,0.9167,0.7895,0.9083
255,15,35,1,5,0.8929,0.75,0.9722,0.8333,0.9431
256,12,40,0,4,0.9286,0.75,1.0,0.8571,0.9
257,14,38,1,3,0.9286,0.8235,0.9744,0.875,0.8914
258,13,38,0,5,0.9107,0.7222,1.0,0.8387,0.8918
259,15,34,0,7,0.875,0.6818,1.0,0.8108,0.8877
260,18,31,1,6,0.875,0.75,0.9688,0.8372,0.9115
261,12,38,1,5,0.8929,0.7059,0.9744,0.8,0.8808
262,18,31,1,6,0.875,0.75,0.9688,0.8372,0.9362
263,14,36,0,6,0.8929,0.7,1.0,0.8235,0.8958
264,17,34,0,5,0.9107,0.7727,1.0,0.8718,0.9666
265,17,36,1,2,0.9464,0.8947,0.973,0.9189,0.9431
266,16,32,2,6,0.8571,0.7273,0.9412,0.8,0.9305
267,18,29,3,6,0.8393,0.75,0.9062,0.8,0.8971
268,15,36,1,4,0.9107,0.7895,0.973,0.8571,0.9616
269,12,37,1,6,0.875,0.6667,0.9737,0.7742,0.8889
270,11,37,2,6,0.8571,0.6471,0.9487,0.7333,0.9351
271,12,39,1,4,0.9107,0.75,0.975,0.8276,0.9219
272,16,39,0,1,0.9821,0.9412,1.0,0.9697,0.997
273,17,36,0,3,0.9464,0.85,1.0,0.9189,0.9167
274,18,32,0,6,0.8929,0.75,1.0,0.8571,0.9466
275,16,35,0,5,0.9107,0.7619,1.0,0.8649,0.9048
276,14,32,0,10,0.8214,0.5833,1.0,0.7368,0.8542
277,14,35,2,5,0.875,0.7368,0.9459,0.8,0.9218
278,14,34,1,7,0.8571,0.6667,0.9714,0.7778,0.8599
279,12,33,1,10,0.8036,0.5455,0.9706,0.6857,0.8543
280,14,36,2,4,0.8929,0.7778,0.9474,0.8235,0.9094
281,10,37,2,7,0.8393,0.5882,0.9487,0.6897,0.7783
282,11,37,0,8,0.8571,0.5789,1.0,0.7333,0.8478
283,16,36,0,4,0.9286,0.8,1.0,0.8889,0.9292
284,13,34,1,8,0.8393,0.619,0.9714,0.7429,0.8939
285,15,27,2,12,0.75,0.5556,0.931,0.6818,0.8429
286,15,38,0,3,0.9464,0.8333,1.0,0.9091,0.9488
287,16,33,1,6,0.875,0.7273,0.9706,0.8205,0.8917
288,13,37,1,5,0.8929,0.7222,0.9737,0.8125,0.8494
289,16,34,1,5,0.8929,0.7619,0.9714,0.8421,0.898
290,12,35,2,7,0.8393,0.6316,0.9459,0.7273,0.8265
291,16,35,1,4,0.9107,0.8,0.9722,0.8649,0.8847
292,18,30,0,8,0.8571,0.6923,1.0,0.8182,0.9026
293,14,36,1,5,0.8929,0.7368,0.973,0.8235,0.9004
294,18,33,0,5,0.9107,0.7826,1.0,0.878,0.9618
295,12,33,4,7,0.8036,0.6316,0.8919,0.6857,0.8236
296,19,30,0,7,0.875,0.7308,1.0,0.8444,0.8936
297,19,33,0,4,0.9286,0.8261,1.0,0.9048,0.9407
298,6,42,0,8,0.8571,0.4286,1.0,0.6,0.7432
299,13,35,2,6,0.8571,0.6842,0.9459,0.7647,0.9132
300,18,30,2,6,0.8571,0.75,0.9375,0.8182,0.9297
301,13,37,0,6,0.8929,0.6842,1.0,0.8125,0.9118
302,8,42,1,5,0.8929,0.6154,0.9767,0.7273,0.8193
303,16,31,1,8,0.8393,0.6667,0.9688,0.7805,0.7995
304,12,36,3,5,0.8571,0.7059,0.9231,0.75,0.8869
305,14,35,0,7,0.875,0.6667,1.0,0.8,0.8884
306,5,40,4,7,0.8036,0.4167,0.9091,0.4762,0.733
307,16,31,0,9,0.8393,0.64,1.0,0.7805,0.84
308,19,33,0,4,0.9286,0.8261,1.0,0.9048,0.971
309,13,40,0,3,0.9464,0.8125,1.0,0.8966,0.8875
310,17,34,1,4,0.9107,0.8095,0.9714,0.8718,0.9415
311,16,33,1,6,0.875,0.7273,0.9706,0.8205,0.8877
312,15,28,2,11,0.7679,0.5769,0.9333,0.6977,0.7744
313,9,39,1,7,0.8571,0.5625,0.975,0.6923,0.8563
314,10,37,1,8,0.8393,0.5556,0.9737,0.6897,0.8904
315,15,38,0,3,0.9464,0.8333,1.0,0.9091,0.9152
316,16,34,1,5,0.8929,0.7619,0.9714,0.8421,0.8707
317,17,35,1,3,0.9286,0.85,0.9722,0.8947,0.9361
318,28,24,1,3,0.9286,0.9032,0.96,0.9333,0.9342
319,16,32,0,8,0.8571,0.6667,1.0,0.8,0.8802
320,12,37,0,7,0.875,0.6316,1.0,0.7742,0.8734
321,9,42,0,5,0.9107,0.6429,1.0,0.7826,0.9439
322,19,36,0,1,0.9821,0.95,1.0,0.9744,0.9847
323,12,36,2,6,0.8571,0.6667,0.9474,0.75,0.902
324,14,38,1,3,0.9286,0.8235,0.9744,0.875,0.9744
325,19,31,1,5,0.8929,0.7917,0.9688,0.8636,0.9271
326,12,36,2,6,0.8571,0.6667,0.9474,0.75,0.848
327,22,27,0,7,0.875,0.7586,1.0,0.8627,0.9259
328,18,29,1,8,0.8393,0.6923,0.9667,0.8,0.9397
329,13,33,1,9,0.8214,0.5909,0.9706,0.7222,0.8556
330,10,37,0,9,0.8393,0.5263,1.0,0.6897,0.8108
331,17,31,1,7,0.8571,0.7083,0.9688,0.8095,0.8802
332,13,39,1,3,0.9286,0.8125,0.975,0.8667,0.8453
333,19,35,0,2,0.9643,0.9048,1.0,0.95,0.9728
334,17,28,1,10,0.8036,0.6296,0.9655,0.7556,0.7829
335,10,41,2,3,0.9107,0.7692,0.9535,0.8,0.9052
336,18,33,0,5,0.9107,0.7826,1.0,0.878,0.9368
337,12,37,0,7,0.875,0.6316,1.0,0.7742,0.8947
338,12,33,3,8,0.8036,0.6,0.9167,0.6857,0.8708
339,10,41,0,5,0.9107,0.6667,1.0,0.8,0.7512
340,15,31,4,6,0.8214,0.7143,0.8857,0.75,0.9401
341,14,36,0,6,0.8929,0.7,1.0,0.8235,0.8833
342,5,40,0,11,0.8036,0.3125,1.0,0.4762,0.7063
343,11,41,1,3,0.9286,0.7857,0.9762,0.8462,0.932
344,11,39,2,4,0.8929,0.7333,0.9512,0.7857,0.8667
345,14,34,0,8,0.8571,0.6364,1.0,0.7778,0.865
346,13,37,1,5,0.8929,0.7222,0.9737,0.8125,0.8904
347,10,42,1,3,0.9286,0.7692,0.9767,0.8333,0.907
348,15,35,1,5,0.8929,0.75,0.9722,0.8333,0.8958
349,15,32,1,8,0.8393,0.6522,0.9697,0.7692,0.9262
350,10,40,0,6,0.8929,0.625,1.0,0.7692,0.75
351,14,35,0,7,0.875,0.6667,1.0,0.8,0.8952
352,15,29,0,12,0.7857,0.5556,1.0,0.7143,0.8148
353,20,31,1,4,0.9107,0.8333,0.9688,0.8889,0.9167
354,12,36,2,6,0.8571,0.6667,0.9474,0.75,0.8129
355,13,35,1,7,0.8571,0.65,0.9722,0.7647,0.8819
356,11,40,1,4,0.9107,0.7333,0.9756,0.8148,0.9366
357,13,36,2,5,0.875,0.7222,0.9474,0.7879,0.8918
358,13,38,1,4,0.9107,0.7647,0.9744,0.8387,0.9638
359,18,30,1,7,0.8571,0.72,0.9677,0.8182,0.8774
360,17,30,1,8,0.8393,0.68,0.9677,0.7907,0.8619
361,17,29,2,8,0.8214,0.68,0.9355,0.7727,0.871
362,15,35,1,5,0.8929,0.75,0.9722,0.8333,0.8792
363,6,43,0,7,0.875,0.4615,1.0,0.6316,0.8104
364,18,29,1,8,0.8393,0.6923,0.9667,0.8,0.8359
365,11,42,0,3,0.9464,0.7857,1.0,0.88,0.915
366,11,40,3,2,0.9107,0.8462,0.9302,0.8148,0.9678
367,17,31,3,5,0.8571,0.7727,0.9118,0.8095,0.9024
368,16,35,1,4,0.9107,0.8,0.9722,0.8649,0.9542
369,18,30,1,7,0.8571,0.72,0.9677,0.8182,0.8439
370,10,41,0,5,0.9107,0.6667,1.0,0.8,0.9024
371,10,39,4,3,0.875,0.7692,0.907,0.7407,0.9052
372,19,30,3,4,0.875,0.8261,0.9091,0.8444,0.946
373,15,35,1,5,0.8929,0.75,0.9722,0.8333,0.9069
374,11,40,3,2,0.9107,0.8462,0.9302,0.8148,0.9159
375,18,34,0,4,0.9286,0.8182,1.0,0.9,0.9398
376,15,38,0,3,0.9464,0.8333,1.0,0.9091,0.8889
377,14,34,0,8,0.8571,0.6364,1.0,0.7778,0.8717
378,10,38,0,8,0.8571,0.5556,1.0,0.7143,0.8567
379,10,39,1,6,0.875,0.625,0.975,0.7407,0.8891
380,18,31,0,7,0.875,0.72,1.0,0.8372,0.8413
381,16,31,2,7,0.8393,0.6957,0.9394,0.7805,0.9447
382,13,37,1,5,0.8929,0.7222,0.9737,0.8125,0.848
383,14,36,2,4,0.8929,0.7778,0.9474,0.8235,0.9181
384,18,33,1,4,0.9107,0.8182,0.9706,0.878,0.9559
385,10,42,2,2,0.9286,0.8333,0.9545,0.8333,0.9356
386,13,37,0,6,0.8929,0.6842,1.0,0.8125,0.8933
387,15,38,1,2,0.9464,0.8824,0.9744,0.9091,0.9804
388,16,34,0,6,0.8929,0.7273,1.0,0.8421,0.8529
389,13,35,1,7,0.8571,0.65,0.9722,0.7647,0.7556
390,13,38,1,4,0.9107,0.7647,0.9744,0.8387,0.8763
391,19,24,2,11,0.7679,0.6333,0.9231,0.7451,0.9179
392,10,39,0,7,0.875,0.5882,1.0,0.7407,0.9351
393,17,36,0,3,0.9464,0.85,1.0,0.9189,0.9833
394,17,32,2,5,0.875,0.7727,0.9412,0.8293,0.9465
395,14,33,1,8,0.8393,0.6364,0.9706,0.7568,0.9144
396,16,31,2,7,0.8393,0.6957,0.9394,0.7805,0.9038
397,12,36,1,7,0.8571,0.6316,0.973,0.75,0.8962
398,9,40,1,6,0.875,0.6,0.9756,0.72,0.8276
399,15,35,1,5,0.8929,0.75,0.9722,0.8333,0.8639
400,16,31,0,9,0.8393,0.64,1.0,0.7805,0.8387
401,19,30,2,5,0.875,0.7917,0.9375,0.8444,0.9049
402,14,37,0,5,0.9107,0.7368,1.0,0.8485,0.8848
403,12,36,1,7,0.8571,0.6316,0.973,0.75,0.8478
404,14,33,0,9,0.8393,0.6087,1.0,0.7568,0.8867
405,20,28,0,8,0.8571,0.7143,1.0,0.8333,0.9094
406,13,38,2,3,0.9107,0.8125,0.95,0.8387,0.9156
407,16,33,2,5,0.875,0.7619,0.9429,0.8205,0.9061
408,16,36,0,4,0.9286,0.8,1.0,0.8889,0.9069
409,13,34,1,8,0.8393,0.619,0.9714,0.7429,0.8803
410,8,42,1,5,0.8929,0.6154,0.9767,0.7273,0.9106
411,18,29,2,7,0.8393,0.72,0.9355,0.8,0.9174
