round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
1,0,35,0,21,0.625,0.0,1.0,0,0.5211
2,0,38,0,18,0.6786,0.0,1.0,0,0.7544
3,0,39,0,17,0.6964,0.0,1.0,0,0.6727
4,0,34,0,22,0.6071,0.0,1.0,0,0.5682
5,0,35,0,21,0.625,0.0,1.0,0,0.5279
6,0,37,0,19,0.6607,0.0,1.0,0,0.5377
7,0,38,0,18,0.6786,0.0,1.0,0,0.7383
8,0,35,0,21,0.625,0.0,1.0,0,0.5238
9,0,34,0,22,0.6071,0.0,1.0,0,0.6123
10,0,33,0,23,0.5893,0.0,1.0,0,0.6061
11,0,39,0,17,0.6964,0.0,1.0,0,0.5038
12,0,39,0,17,0.6964,0.0,1.0,0,0.4721
13,0,38,0,18,0.6786,0.0,1.0,0,0.5921
14,0,35,0,21,0.625,0.0,1.0,0,0.5605
15,0,36,0,20,0.6429,0.0,1.0,0,0.6292
16,0,39,0,17,0.6964,0.0,1.0,0,0.7511
17,0,34,0,22,0.6071,0.0,1.0,0,0.5642
18,0,37,0,19,0.6607,0.0,1.0,0,0.6842
19,0,39,0,17,0.6964,0.0,1.0,0,0.816
20,0,30,0,26,0.5357,0.0,1.0,0,0.7564
21,0,36,0,20,0.6429,0.0,1.0,0,0.7861
22,0,39,0,17,0.6964,0.0,1.0,0,0.4721
23,0,36,0,20,0.6429,0.0,1.0,0,0.6944
24,0,37,0,19,0.6607,0.0,1.0,0,0.6117
25,0,31,0,25,0.5536,0.0,1.0,0,0.649
26,0,34,0,22,0.6071,0.0,1.0,0,0.6564
27,0,36,0,20,0.6429,0.0,1.0,0,0.4389
28,0,39,0,17,0.6964,0.0,1.0,0,0.6983
29,0,34,0,22,0.6071,0.0,1.0,0,0.6136
30,0,33,0,23,0.5893,0.0,1.0,0,0.7312
31,0,33,0,23,0.5893,0.0,1.0,0,0.5876
32,0,39,0,17,0.6964,0.0,1.0,0,0.6697
33,0,32,0,24,0.5714,0.0,1.0,0,0.4857
34,0,31,0,25,0.5536,0.0,1.0,0,0.5871
35,0,40,0,16,0.7143,0.0,1.0,0,0.6844
36,0,33,0,23,0.5893,0.0,1.0,0,0.7088
37,0,42,0,14,0.75,0.0,1.0,0,0.5867
38,0,42,0,14,0.75,0.0,1.0,0,0.6173
39,0,40,0,16,0.7143,0.0,1.0,0,0.4906
40,0,37,0,19,0.6607,0.0,1.0,0,0.5178
41,0,35,0,21,0.625,0.0,1.0,0,0.7551
42,0,36,0,20,0.6429,0.0,1.0,0,0.6264
43,0,35,0,21,0.625,0.0,1.0,0,0.7075
44,0,32,0,24,0.5714,0.0,1.0,0,0.5911
45,0,29,0,27,0.5179,0.0,1.0,0,0.6232
46,0,41,0,15,0.7321,0.0,1.0,0,0.6537
47,0,36,0,20,0.6429,0.0,1.0,0,0.675
48,0,39,0,17,0.6964,0.0,1.0,0,0.6244
49,0,36,0,20,0.6429,0.0,1.0,0,0.6514
50,0,36,0,20,0.6429,0.0,1.0,0,0.5278
51,0,39,0,17,0.6964,0.0,1.0,0,0.6033
52,0,36,0,20,0.6429,0.0,1.0,0,0.6069
53,0,46,0,10,0.8214,0.0,1.0,0,0.5761
54,0,42,0,14,0.75,0.0,1.0,0,0.3741
55,0,34,0,22,0.6071,0.0,1.0,0,0.5561
56,0,37,0,19,0.6607,0.0,1.0,0,0.6799
57,0,36,0,20,0.6429,0.0,1.0,0,0.6486
58,0,36,0,20,0.6429,0.0,1.0,0,0.5681
59,0,38,0,18,0.6786,0.0,1.0,0,0.5439
60,0,33,0,23,0.5893,0.0,1.0,0,0.6061
61,0,35,0,21,0.625,0.0,1.0,0,0.6354
62,0,33,0,23,0.5893,0.0,1.0,0,0.6008
63,0,40,0,16,0.7143,0.0,1.0,0,0.7828
64,0,37,0,19,0.6607,0.0,1.0,0,0.7297
65,0,33,0,23,0.5893,0.0,1.0,0,0.6337
66,0,34,0,22,0.6071,0.0,1.0,0,0.6805
67,0,42,0,14,0.75,0.0,1.0,0,0.6769
68,0,38,0,18,0.6786,0.0,1.0,0,0.6316
69,0,36,0,20,0.6429,0.0,1.0,0,0.675
70,0,37,0,19,0.6607,0.0,1.0,0,0.6913
71,0,38,0,18,0.6786,0.0,1.0,0,0.7164
72,0,24,0,32,0.4286,0.0,1.0,0,0.5716
73,0,37,0,19,0.6607,0.0,1.0,0,0.6785
74,0,36,0,20,0.6429,0.0,1.0,0,0.6556
75,0,32,0,24,0.5714,0.0,1.0,0,0.5443
76,0,30,0,26,0.5357,0.0,1.0,0,0.6641
77,0,34,0,22,0.6071,0.0,1.0,0,0.6564
78,0,34,0,22,0.6071,0.0,1.0,0,0.7072
79,0,39,0,17,0.6964,0.0,1.0,0,0.5415
80,0,36,0,20,0.6429,0.0,1.0,0,0.6444
81,0,41,0,15,0.7321,0.0,1.0,0,0.5398
82,0,39,0,17,0.6964,0.0,1.0,0,0.6259
83,0,36,0,20,0.6429,0.0,1.0,0,0.7083
84,0,33,0,23,0.5893,0.0,1.0,0,0.5652
85,0,37,0,19,0.6607,0.0,1.0,0,0.724
86,0,33,0,23,0.5893,0.0,1.0,0,0.6337
87,0,36,0,20,0.6429,0.0,1.0,0,0.6403
88,0,36,0,20,0.6429,0.0,1.0,0,0.6528
89,0,37,0,19,0.6607,0.0,1.0,0,0.5733
90,0,32,0,24,0.5714,0.0,1.0,0,0.7669
91,0,34,0,22,0.6071,0.0,1.0,0,0.5882
92,0,33,0,23,0.5893,0.0,1.0,0,0.6271
93,0,38,0,18,0.6786,0.0,1.0,0,0.6404
94,0,39,0,17,0.6964,0.0,1.0,0,0.6772
95,0,43,0,13,0.7679,0.0,1.0,0,0.6834
96,0,39,0,17,0.6964,0.0,1.0,0,0.7104
97,0,36,0,20,0.6429,0.0,1.0,0,0.6569
98,0,28,0,28,0.5,0.0,1.0,0,0.6301
99,0,36,0,20,0.6429,0.0,1.0,0,0.5917
100,0,34,0,22,0.6071,0.0,1.0,0,0.5802
101,0,31,0,25,0.5536,0.0,1.0,0,0.8219
102,0,34,0,22,0.6071,0.0,1.0,0,0.6043
103,0,33,0,23,0.5893,0.0,1.0,0,0.7141
104,0,38,0,18,0.6786,0.0,1.0,0,0.6681
105,0,40,0,16,0.7143,0.0,1.0,0,0.5078
106,0,38,0,18,0.6786,0.0,1.0,0,0.5658
107,0,38,0,18,0.6786,0.0,1.0,0,0.6228
108,0,35,0,21,0.625,0.0,1.0,0,0.5986
109,0,33,0,23,0.5893,0.0,1.0,0,0.6851
110,0,31,0,25,0.5536,0.0,1.0,0,0.4181
111,0,35,0,21,0.625,0.0,1.0,0,0.7007
112,0,38,0,18,0.6786,0.0,1.0,0,0.5292
113,0,39,0,17,0.6964,0.0,1.0,0,0.5641
114,0,36,0,20,0.6429,0.0,1.0,0,0.4319
115,0,30,0,26,0.5357,0.0,1.0,0,0.7103
116,0,32,0,24,0.5714,0.0,1.0,0,0.6367
117,0,38,0,18,0.6786,0.0,1.0,0,0.4825
118,0,31,0,25,0.5536,0.0,1.0,0,0.6284
119,0,32,0,24,0.5714,0.0,1.0,0,0.7591
120,0,41,0,15,0.7321,0.0,1.0,0,0.626
121,0,34,0,22,0.6071,0.0,1.0,0,0.6243
122,0,40,0,16,0.7143,0.0,1.0,0,0.7922
123,0,32,0,24,0.5714,0.0,1.0,0,0.8229
124,0,37,0,19,0.6607,0.0,1.0,0,0.5789
125,0,39,0,17,0.6964,0.0,1.0,0,0.4706
126,0,41,0,15,0.7321,0.0,1.0,0,0.6309
127,0,31,0,25,0.5536,0.0,1.0,0,0.6103
128,0,44,0,12,0.7857,0.0,1.0,0,0.6042
129,0,36,0,20,0.6429,0.0,1.0,0,0.6681
130,0,43,0,13,0.7679,0.0,1.0,0,0.61
131,0,31,0,25,0.5536,0.0,1.0,0,0.7148
132,0,26,0,30,0.4643,0.0,1.0,0,0.4641
133,0,31,0,25,0.5536,0.0,1.0,0,0.6103
134,0,40,0,16,0.7143,0.0,1.0,0,0.525
