round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
566,0,19,15,22,0.3393,0.0,0.5588,0,0.3356
567,0,21,12,23,0.375,0.0,0.6364,0,0.4295
568,0,23,11,22,0.4107,0.0,0.6765,0,0.4158
569,0,18,19,19,0.3214,0.0,0.4865,0,0.33
570,0,26,15,15,0.4643,0.0,0.6341,0,0.413
571,0,27,15,14,0.4821,0.0,0.6429,0,0.517
572,0,21,17,18,0.375,0.0,0.5526,0,0.4064
573,0,20,12,24,0.3571,0.0,0.625,0,0.474
574,0,23,13,20,0.4107,0.0,0.6389,0,0.3833
575,0,16,13,27,0.2857,0.0,0.5517,0,0.4278
576,0,28,9,19,0.5,0.0,0.7568,0,0.5078
577,0,21,17,18,0.375,0.0,0.5526,0,0.4327
578,0,25,14,17,0.4464,0.0,0.641,0,0.3756
579,0,25,11,20,0.4464,0.0,0.6944,0,0.5181
580,0,24,14,18,0.4286,0.0,0.6316,0,0.4912
581,0,22,8,26,0.3929,0.0,0.7333,0,0.4538
582,0,22,10,24,0.3929,0.0,0.6875,0,0.5156
583,0,21,18,17,0.375,0.0,0.5385,0,0.3213
584,0,20,16,20,0.3571,0.0,0.5556,0,0.375
585,0,21,14,21,0.375,0.0,0.6,0,0.4803
586,0,18,16,22,0.3214,0.0,0.5294,0,0.3396
587,0,22,9,25,0.3929,0.0,0.7097,0,0.5071
588,0,31,9,16,0.5536,0.0,0.775,0,0.5547
589,0,20,16,20,0.3571,0.0,0.5556,0,0.3292
590,0,28,10,18,0.5,0.0,0.7368,0,0.5789
591,0,19,15,22,0.3393,0.0,0.5588,0,0.2447
592,0,15,13,28,0.2679,0.0,0.5357,0,0.3763
593,0,17,18,21,0.3036,0.0,0.4857,0,0.3347
594,0,17,12,27,0.3036,0.0,0.5862,0,0.4049
595,0,26,13,17,0.4643,0.0,0.6667,0,0.3922
596,0,19,12,25,0.3393,0.0,0.6129,0,0.3574
597,0,22,14,20,0.3929,0.0,0.6111,0,0.3083
598,0,22,11,23,0.3929,0.0,0.6667,0,0.3452
599,0,16,15,25,0.2857,0.0,0.5161,0,0.3045
