round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
294,13,42,2,11,0.8088,0.5417,0.9545,0.6667,0.9034
295,10,44,4,10,0.7941,0.5,0.9167,0.5882,0.8104
296,9,49,4,6,0.8529,0.6,0.9245,0.6429,0.8075
297,16,41,4,7,0.8382,0.6957,0.9111,0.7442,0.9043
298,7,54,2,5,0.8971,0.5833,0.9643,0.6667,0.8869
299,8,55,1,4,0.9265,0.6667,0.9821,0.7619,0.8705
300,11,46,4,7,0.8382,0.6111,0.92,0.6667,0.8367
301,8,48,3,9,0.8235,0.4706,0.9412,0.5714,0.7774
302,9,53,3,3,0.9118,0.75,0.9464,0.75,0.9003
303,12,50,4,2,0.9118,0.8571,0.9259,0.8,0.9034
304,9,50,2,7,0.8676,0.5625,0.9615,0.6667,0.8582
305,18,35,9,6,0.7794,0.75,0.7955,0.7059,0.84
306,10,47,3,8,0.8382,0.5556,0.94,0.6452,0.8622
307,7,47,3,11,0.7941,0.3889,0.94,0.5,0.7589
308,8,48,4,8,0.8235,0.5,0.9231,0.5714,0.7332
309,7,49,4,8,0.8235,0.4667,0.9245,0.5385,0.7069
310,4,52,3,9,0.8235,0.3077,0.9455,0.4,0.7371
311,10,43,5,10,0.7794,0.5,0.8958,0.5714,0.7937
312,11,46,4,7,0.8382,0.6111,0.92,0.6667,0.88
313,8,49,3,8,0.8382,0.5,0.9423,0.5926,0.7813
314,11,47,3,7,0.8529,0.6111,0.94,0.6875,0.8544
315,10,43,4,11,0.7794,0.4762,0.9149,0.5714,0.7548
316,12,47,1,8,0.8676,0.6,0.9792,0.7273,0.8667
317,6,45,5,12,0.75,0.3333,0.9,0.4138,0.7644
318,9,54,3,2,0.9265,0.8182,0.9474,0.7826,0.9633
319,11,48,1,8,0.8676,0.5789,0.9796,0.7097,0.8378
320,8,46,3,11,0.7941,0.4211,0.9388,0.5333,0.797
321,5,52,3,8,0.8382,0.3846,0.9455,0.4762,0.8336
322,15,46,2,5,0.8971,0.75,0.9583,0.8108,0.9687
323,7,52,1,8,0.8676,0.4667,0.9811,0.6087,0.7874
324,12,48,2,6,0.8824,0.6667,0.96,0.75,0.8667
325,11,46,2,9,0.8382,0.55,0.9583,0.6667,0.8271
326,15,44,3,6,0.8676,0.7143,0.9362,0.7692,0.8936
327,12,48,3,5,0.8824,0.7059,0.9412,0.75,0.8893
328,9,48,2,9,0.8382,0.5,0.96,0.6207,0.7911
329,6,47,5,10,0.7794,0.375,0.9038,0.4444,0.7055
330,7,48,4,9,0.8088,0.4375,0.9231,0.5185,0.8522
331,10,43,6,9,0.7794,0.5263,0.8776,0.5714,0.7755
332,18,44,2,4,0.9118,0.8182,0.9565,0.8571,0.9249
333,8,47,4,9,0.8088,0.4706,0.9216,0.5517,0.7739
334,10,49,2,7,0.8676,0.5882,0.9608,0.6897,0.9008
335,7,52,3,6,0.8676,0.5385,0.9455,0.6087,0.8503
336,12,49,3,4,0.8971,0.75,0.9423,0.7742,0.8942
337,10,44,3,11,0.7941,0.4762,0.9362,0.5882,0.7021
338,10,49,2,7,0.8676,0.5882,0.9608,0.6897,0.8258
339,12,49,1,6,0.8971,0.6667,0.98,0.7742,0.8967
340,9,50,2,7,0.8676,0.5625,0.9615,0.6667,0.8077
341,7,52,3,6,0.8676,0.5385,0.9455,0.6087,0.8545
342,8,51,2,7,0.8676,0.5333,0.9623,0.64,0.8491
343,7,47,2,12,0.7941,0.3684,0.9592,0.5,0.7744
344,4,56,4,4,0.8824,0.5,0.9333,0.5,0.7208
345,10,50,1,7,0.8824,0.5882,0.9804,0.7143,0.8466
346,10,45,1,12,0.8088,0.4545,0.9783,0.6061,0.8972
347,7,47,5,9,0.7941,0.4375,0.9038,0.5,0.744
348,9,52,2,5,0.8971,0.6429,0.963,0.72,0.8743
349,7,48,3,10,0.8088,0.4118,0.9412,0.5185,0.7762
350,9,43,3,13,0.7647,0.4091,0.9348,0.5294,0.8379
351,13,43,3,9,0.8235,0.5909,0.9348,0.6842,0.8883
352,10,45,0,13,0.8088,0.4348,1.0,0.6061,0.9024
353,12,45,3,8,0.8382,0.6,0.9375,0.6857,0.8938
354,11,51,2,4,0.9118,0.7333,0.9623,0.7857,0.8704
355,13,51,2,2,0.9412,0.8667,0.9623,0.8667,0.956
356,14,42,0,12,0.8235,0.5385,1.0,0.7,0.9359
357,5,46,4,13,0.75,0.2778,0.92,0.3704,0.8333
358,12,44,3,9,0.8235,0.5714,0.9362,0.6667,0.8116
359,9,52,1,6,0.8971,0.6,0.9811,0.72,0.8088
360,13,47,1,7,0.8824,0.65,0.9792,0.7647,0.8656
361,10,49,2,7,0.8676,0.5882,0.9608,0.6897,0.9146
362,11,47,2,8,0.8529,0.5789,0.9592,0.6875,0.8743
363,8,47,1,12,0.8088,0.4,0.9792,0.5517,0.7177
364,10,44,5,9,0.7941,0.5263,0.898,0.5882,0.7787
365,10,47,3,8,0.8382,0.5556,0.94,0.6452,0.8256
366,14,47,1,6,0.8971,0.7,0.9792,0.8,0.8667
367,7,51,2,8,0.8529,0.4667,0.9623,0.5833,0.8704
368,7,48,2,11,0.8088,0.3889,0.96,0.5185,0.8356
369,12,45,6,5,0.8382,0.7059,0.8824,0.6857,0.8847
370,16,42,2,8,0.8529,0.6667,0.9545,0.7619,0.8949
371,8,53,2,5,0.8971,0.6154,0.9636,0.6957,0.9343
372,12,42,3,11,0.7941,0.5217,0.9333,0.6316,0.8145
373,11,43,4,10,0.7941,0.5238,0.9149,0.6111,0.8318
374,9,48,2,9,0.8382,0.5,0.96,0.6207,0.8589
375,15,45,1,7,0.8824,0.6818,0.9783,0.7895,0.8785
376,13,42,4,9,0.8088,0.5909,0.913,0.6667,0.7964
377,10,53,3,2,0.9265,0.8333,0.9464,0.8,0.9598
378,17,44,1,6,0.8971,0.7391,0.9778,0.8293,0.8841
379,13,41,7,7,0.7941,0.65,0.8542,0.65,0.8385
380,11,46,0,11,0.8382,0.5,1.0,0.6667,0.8725
381,4,54,1,9,0.8529,0.3077,0.9818,0.4444,0.8196
382,7,49,5,7,0.8235,0.5,0.9074,0.5385,0.7897
383,7,52,3,6,0.8676,0.5385,0.9455,0.6087,0.814
384,11,48,3,6,0.8676,0.6471,0.9412,0.7097,0.8731
385,6,53,4,5,0.8676,0.5455,0.9298,0.5714,0.8868
386,9,50,3,6,0.8676,0.6,0.9434,0.6667,0.8843
387,9,48,5,6,0.8382,0.6,0.9057,0.6207,0.8264
388,12,48,0,8,0.8824,0.6,1.0,0.75,0.9021
389,12,47,4,5,0.8676,0.7059,0.9216,0.7273,0.8397
390,7,52,2,7,0.8676,0.5,0.963,0.6087,0.8148
391,7,54,4,3,0.8971,0.7,0.931,0.6667,0.9103
392,11,47,2,8,0.8529,0.5789,0.9592,0.6875,0.8797
393,11,46,1,10,0.8382,0.5238,0.9787,0.6667,0.767
394,10,48,3,7,0.8529,0.5882,0.9412,0.6667,0.8547
395,4,50,4,10,0.7941,0.2857,0.9259,0.3636,0.7606
396,8,47,0,13,0.8088,0.381,1.0,0.5517,0.8186
397,7,51,2,8,0.8529,0.4667,0.9623,0.5833,0.8327
398,9,53,2,4,0.9118,0.6923,0.9636,0.75,0.8629
399,11,43,5,9,0.7941,0.55,0.8958,0.6111,0.8208
400,8,48,0,12,0.8235,0.4,1.0,0.5714,0.8229
401,7,48,5,8,0.8088,0.4667,0.9057,0.5185,0.7723
402,14,43,4,7,0.8382,0.6667,0.9149,0.7179,0.8886
