round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
774,9,38,7,14,0.6912,0.3913,0.8444,0.4615,0.7691
775,9,52,3,4,0.8971,0.6923,0.9455,0.72,0.9664
776,5,52,4,7,0.8382,0.4167,0.9286,0.4762,0.7366
777,10,50,3,5,0.8824,0.6667,0.9434,0.7143,0.9094
778,6,49,5,8,0.8088,0.4286,0.9074,0.48,0.7632
779,9,42,5,12,0.75,0.4286,0.8936,0.5143,0.8045
780,12,36,8,12,0.7059,0.5,0.8182,0.5455,0.7604
781,7,47,2,12,0.7941,0.3684,0.9592,0.5,0.6939
782,8,47,4,9,0.8088,0.4706,0.9216,0.5517,0.8478
783,6,49,3,10,0.8088,0.375,0.9423,0.48,0.7584
784,6,45,6,11,0.75,0.3529,0.8824,0.4138,0.8051
785,11,48,5,4,0.8676,0.7333,0.9057,0.7097,0.8616
786,12,49,2,5,0.8971,0.7059,0.9608,0.7742,0.8754
787,13,43,3,9,0.8235,0.5909,0.9348,0.6842,0.8725
788,10,46,2,10,0.8235,0.5,0.9583,0.625,0.8656
789,8,50,4,6,0.8529,0.5714,0.9259,0.6154,0.7989
790,6,44,8,10,0.7353,0.375,0.8462,0.4,0.7344
791,7,45,6,10,0.7647,0.4118,0.8824,0.4667,0.8512
792,11,43,3,11,0.7941,0.5,0.9348,0.6111,0.8182
793,5,49,5,9,0.7941,0.3571,0.9074,0.4167,0.7407
794,9,47,4,8,0.8235,0.5294,0.9216,0.6,0.7993
795,7,44,7,10,0.75,0.4118,0.8627,0.4516,0.6586
796,16,37,2,13,0.7794,0.5517,0.9487,0.6809,0.8444
797,12,43,4,9,0.8088,0.5714,0.9149,0.6486,0.847
798,13,41,4,10,0.7941,0.5652,0.9111,0.65,0.8696
799,9,44,3,12,0.7794,0.4286,0.9362,0.5455,0.7447
800,9,41,4,14,0.7353,0.3913,0.9111,0.5,0.7787
801,15,42,3,8,0.8382,0.6522,0.9333,0.7317,0.9043
802,10,44,4,10,0.7941,0.5,0.9167,0.5882,0.8427
803,5,45,7,11,0.7353,0.3125,0.8654,0.3571,0.6995
804,5,54,3,6,0.8676,0.4545,0.9474,0.5263,0.799
805,8,46,5,9,0.7941,0.4706,0.902,0.5333,0.8489
806,10,39,5,14,0.7206,0.4167,0.8864,0.5128,0.7907
807,10,44,3,11,0.7941,0.4762,0.9362,0.5882,0.8369
808,17,43,1,7,0.8824,0.7083,0.9773,0.8095,0.9195
809,10,45,6,7,0.8088,0.5882,0.8824,0.6061,0.8997
810,9,43,4,12,0.7647,0.4286,0.9149,0.5294,0.8328
811,10,42,8,8,0.7647,0.5556,0.84,0.5556,0.8344
812,12,36,10,10,0.7059,0.5455,0.7826,0.5455,0.8162
813,6,43,6,13,0.7206,0.3158,0.8776,0.3871,0.6767
814,10,43,2,13,0.7794,0.4348,0.9556,0.5714,0.7729
815,13,45,2,8,0.8529,0.619,0.9574,0.7222,0.8906
816,8,44,7,9,0.7647,0.4706,0.8627,0.5,0.8466
817,7,49,5,7,0.8235,0.5,0.9074,0.5385,0.8095
818,8,44,5,11,0.7647,0.4211,0.898,0.5,0.841
819,12,36,11,9,0.7059,0.5714,0.766,0.5455,0.7872
820,9,41,7,11,0.7353,0.45,0.8542,0.5,0.7781
821,10,43,3,12,0.7794,0.4545,0.9348,0.5714,0.8103
822,7,43,6,12,0.7353,0.3684,0.8776,0.4375,0.6638
823,4,54,5,5,0.8529,0.4444,0.9153,0.4444,0.7514
824,8,49,4,7,0.8382,0.5333,0.9245,0.5926,0.7774
825,12,41,4,11,0.7794,0.5217,0.9111,0.6154,0.8435
826,10,43,6,9,0.7794,0.5263,0.8776,0.5714,0.8099
827,5,50,7,6,0.8088,0.4545,0.8772,0.4348,0.689
828,6,51,6,5,0.8382,0.5455,0.8947,0.5217,0.7671
829,4,52,6,6,0.8235,0.4,0.8966,0.4,0.7328
830,7,53,4,4,0.8824,0.6364,0.9298,0.6364,0.8469
831,9,43,8,8,0.7647,0.5294,0.8431,0.5294,0.8824
832,12,44,4,8,0.8235,0.6,0.9167,0.6667,0.8771
833,8,46,5,9,0.7941,0.4706,0.902,0.5333,0.7405
834,14,42,1,11,0.8235,0.56,0.9767,0.7,0.8288
835,11,42,8,7,0.7794,0.6111,0.84,0.5946,0.8278
836,6,40,7,15,0.6765,0.2857,0.8511,0.3529,0.695
837,8,42,5,13,0.7353,0.381,0.8936,0.4706,0.7801
838,5,48,4,11,0.7794,0.3125,0.9231,0.4,0.738
839,7,46,3,12,0.7794,0.3684,0.9388,0.4828,0.7046
840,5,51,5,7,0.8235,0.4167,0.9107,0.4545,0.7991
