round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
722,14,32,5,6,0.807,0.7,0.8649,0.7179,0.8649
723,8,38,0,11,0.807,0.4211,1.0,0.5926,0.8587
724,11,28,2,16,0.6842,0.4074,0.9333,0.55,0.7802
725,12,33,3,9,0.7895,0.5714,0.9167,0.6667,0.8254
726,9,34,1,13,0.7544,0.4091,0.9714,0.5625,0.7883
727,6,41,0,10,0.8246,0.375,1.0,0.5455,0.8338
728,12,35,0,10,0.8246,0.5455,1.0,0.7059,0.8468
729,10,37,2,8,0.8246,0.5556,0.9487,0.6667,0.916
730,12,34,4,7,0.807,0.6316,0.8947,0.6857,0.7729
731,6,43,1,7,0.8596,0.4615,0.9773,0.6,0.7902
732,7,40,2,8,0.8246,0.4667,0.9524,0.5833,0.9048
733,9,38,1,9,0.8246,0.5,0.9744,0.6429,0.8547
734,14,31,3,9,0.7895,0.6087,0.9118,0.7,0.8657
735,9,38,2,8,0.8246,0.5294,0.95,0.6429,0.8074
736,12,35,2,8,0.8246,0.6,0.9459,0.7059,0.7919
737,10,34,2,11,0.7719,0.4762,0.9444,0.6061,0.8148
738,7,43,1,6,0.8772,0.5385,0.9773,0.6667,0.8514
739,11,36,2,8,0.8246,0.5789,0.9474,0.6875,0.7784
740,14,35,2,6,0.8596,0.7,0.9459,0.7778,0.8892
741,8,36,1,12,0.7719,0.4,0.973,0.5517,0.7554
742,9,36,0,12,0.7895,0.4286,1.0,0.6,0.8955
743,7,39,4,7,0.807,0.5,0.907,0.56,0.7741
744,7,35,3,12,0.7368,0.3684,0.9211,0.4828,0.7687
745,12,35,2,8,0.8246,0.6,0.9459,0.7059,0.8122
746,9,42,1,5,0.8947,0.6429,0.9767,0.75,0.9767
747,10,38,2,7,0.8421,0.5882,0.95,0.6897,0.8647
748,7,39,3,8,0.807,0.4667,0.9286,0.56,0.7079
749,8,35,2,12,0.7544,0.4,0.9459,0.5333,0.7311
750,6,36,5,10,0.7368,0.375,0.878,0.4444,0.8567
751,5,45,1,6,0.8772,0.4545,0.9783,0.5882,0.832
752,8,35,4,10,0.7544,0.4444,0.8974,0.5333,0.7564
753,2,43,1,11,0.7895,0.1538,0.9773,0.25,0.7448
754,6,40,0,11,0.807,0.3529,1.0,0.5217,0.7868
755,10,31,2,14,0.7193,0.4167,0.9394,0.5556,0.8801
756,13,39,0,5,0.9123,0.7222,1.0,0.8387,0.9544
757,9,39,1,8,0.8421,0.5294,0.975,0.6667,0.9279
758,13,35,1,8,0.8421,0.619,0.9722,0.7429,0.828
759,3,44,2,8,0.8246,0.2727,0.9565,0.375,0.6344
760,10,39,1,7,0.8596,0.5882,0.975,0.7143,0.8868
761,9,39,1,8,0.8421,0.5294,0.975,0.6667,0.8779
762,4,42,2,9,0.807,0.3077,0.9545,0.4211,0.8287
763,10,41,2,4,0.8947,0.7143,0.9535,0.7692,0.8588
764,11,36,2,8,0.8246,0.5789,0.9474,0.6875,0.813
765,7,36,3,11,0.7544,0.3889,0.9231,0.5,0.7222
766,7,44,3,3,0.8947,0.7,0.9362,0.7,0.9149
767,6,40,4,7,0.807,0.4615,0.9091,0.5217,0.7552
768,6,41,0,10,0.8246,0.375,1.0,0.5455,0.7043
769,7,42,0,8,0.8596,0.4667,1.0,0.6364,0.9698
770,10,39,0,8,0.8596,0.5556,1.0,0.7143,0.8362
771,8,41,1,7,0.8596,0.5333,0.9762,0.6667,0.8079
772,14,34,2,7,0.8421,0.6667,0.9444,0.7568,0.8439
773,6,41,1,9,0.8246,0.4,0.9762,0.5455,0.9032
774,12,35,4,6,0.8246,0.6667,0.8974,0.7059,0.8746
775,13,35,1,8,0.8421,0.619,0.9722,0.7429,0.8148
776,12,37,2,6,0.8596,0.6667,0.9487,0.75,0.8191
777,8,39,3,7,0.8246,0.5333,0.9286,0.6154,0.9063
778,13,36,2,6,0.8596,0.6842,0.9474,0.7647,0.8809
779,7,46,1,3,0.9298,0.7,0.9787,0.7778,0.9149
780,10,34,2,11,0.7719,0.4762,0.9444,0.6061,0.7672
781,12,34,0,11,0.807,0.5217,1.0,0.6857,0.954
782,6,39,4,8,0.7895,0.4286,0.907,0.5,0.7342
783,10,39,1,7,0.8596,0.5882,0.975,0.7143,0.8603
784,8,37,1,11,0.7895,0.4211,0.9737,0.5714,0.7687
785,10,36,1,10,0.807,0.5,0.973,0.6452,0.8378
786,10,34,3,10,0.7719,0.5,0.9189,0.6061,0.8027
787,5,43,1,8,0.8421,0.3846,0.9773,0.5263,0.7517
788,7,41,1,8,0.8421,0.4667,0.9762,0.6087,0.9429
789,6,40,2,9,0.807,0.4,0.9524,0.5217,0.819
790,8,40,2,7,0.8421,0.5333,0.9524,0.64,0.7603
791,17,30,1,9,0.8246,0.6538,0.9677,0.7727,0.8623
792,12,35,2,8,0.8246,0.6,0.9459,0.7059,0.7541
793,8,42,3,4,0.8772,0.6667,0.9333,0.6957,0.8537
794,3,42,1,11,0.7895,0.2143,0.9767,0.3333,0.8007
795,14,35,2,6,0.8596,0.7,0.9459,0.7778,0.9743
