round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
1,0,8,0,3,0.7273,0.0,1.0,0,0.0
3,0,7,2,2,0.6364,0.0,0.7778,0,0.0
9,0,6,3,2,0.5455,0.0,0.6667,0,0.0
11,0,9,1,1,0.8182,0.0,0.9,0,0.0
12,0,9,1,1,0.8182,0.0,0.9,0,0.0
13,0,8,1,2,0.7273,0.0,0.8889,0,0.0
14,0,10,0,1,0.9091,0.0,1.0,0,0.0
15,0,8,2,1,0.7273,0.0,0.8,0,0.0
16,0,8,1,2,0.7273,0.0,0.8889,0,0.0
18,0,7,3,1,0.6364,0.0,0.7,0,0.0
19,0,8,2,1,0.7273,0.0,0.8,0,0.0
20,0,8,1,2,0.7273,0.0,0.8889,0,0.0
21,0,8,1,2,0.7273,0.0,0.8889,0,0.0
23,0,10,0,1,0.9091,0.0,1.0,0,0.0
24,0,8,2,1,0.7273,0.0,0.8,0,0.0
25,0,8,2,1,0.7273,0.0,0.8,0,0.0
28,0,8,2,1,0.7273,0.0,0.8,0,0.0
29,0,7,2,2,0.6364,0.0,0.7778,0,0.0
32,0,10,0,1,0.9091,0.0,1.0,0,0.0
33,0,8,2,1,0.7273,0.0,0.8,0,0.0
36,0,8,2,1,0.7273,0.0,0.8,0,0.0
44,0,7,2,2,0.6364,0.0,0.7778,0,0.0
45,0,7,3,1,0.6364,0.0,0.7,0,0.0
47,0,10,0,1,0.9091,0.0,1.0,0,0.0
50,0,9,1,1,0.8182,0.0,0.9,0,0.0
51,0,10,0,1,0.9091,0.0,1.0,0,0.0
52,0,10,0,1,0.9091,0.0,1.0,0,0.0
53,0,9,1,1,0.8182,0.0,0.9,0,0.0
54,0,9,1,1,0.8182,0.0,0.9,0,0.0
55,0,9,1,1,0.8182,0.0,0.9,0,0.0
58,0,10,0,1,0.9091,0.0,1.0,0,0.0
59,0,8,2,1,0.7273,0.0,0.8,0,0.0
61,0,8,2,1,0.7273,0.0,0.8,0,0.0
62,0,10,0,1,0.9091,0.0,1.0,0,0.0
63,0,7,3,1,0.6364,0.0,0.7,0,0.0
64,0,6,3,2,0.5455,0.0,0.6667,0,0.0
67,0,10,0,1,0.9091,0.0,1.0,0,0.0
68,0,8,2,1,0.7273,0.0,0.8,0,0.0
69,0,9,0,2,0.8182,0.0,1.0,0,0.0
72,0,7,0,4,0.6364,0.0,1.0,0,0.0
73,0,10,0,1,0.9091,0.0,1.0,0,0.0
75,0,9,1,1,0.8182,0.0,0.9,0,0.0
76,0,7,3,1,0.6364,0.0,0.7,0,0.0
77,0,10,0,1,0.9091,0.0,1.0,0,0.0
78,0,10,0,1,0.9091,0.0,1.0,0,0.0
81,0,9,0,2,0.8182,0.0,1.0,0,0.0
82,0,9,1,1,0.8182,0.0,0.9,0,0.0
84,0,9,1,1,0.8182,0.0,0.9,0,0.0
85,0,10,0,1,0.9091,0.0,1.0,0,0.0
86,0,6,3,2,0.5455,0.0,0.6667,0,0.0
88,0,8,2,1,0.7273,0.0,0.8,0,0.0
89,0,9,1,1,0.8182,0.0,0.9,0,0.0
90,0,9,1,1,0.8182,0.0,0.9,0,0.0
91,0,10,0,1,0.9091,0.0,1.0,0,0.0
94,0,8,2,1,0.7273,0.0,0.8,0,0.0
95,0,8,1,2,0.7273,0.0,0.8889,0,0.0
97,0,7,0,4,0.6364,0.0,1.0,0,0.0
98,0,10,0,1,0.9091,0.0,1.0,0,0.0
99,0,9,1,1,0.8182,0.0,0.9,0,0.0
100,0,8,2,1,0.7273,0.0,0.8,0,0.0
103,0,9,0,2,0.8182,0.0,1.0,0,0.0
104,0,6,1,4,0.5455,0.0,0.8571,0,0.0
105,0,7,3,1,0.6364,0.0,0.7,0,0.0
107,0,7,3,1,0.6364,0.0,0.7,0,0.0
110,0,9,1,1,0.8182,0.0,0.9,0,0.0
111,0,9,1,1,0.8182,0.0,0.9,0,0.0
113,0,9,1,1,0.8182,0.0,0.9,0,0.0
115,0,9,1,1,0.8182,0.0,0.9,0,0.0
117,0,9,0,2,0.8182,0.0,1.0,0,0.0
119,0,9,0,2,0.8182,0.0,1.0,0,0.0
120,0,9,1,1,0.8182,0.0,0.9,0,0.0
121,0,8,1,2,0.7273,0.0,0.8889,0,0.0
122,0,9,1,1,0.8182,0.0,0.9,0,0.0
123,0,8,2,1,0.7273,0.0,0.8,0,0.0
124,0,8,1,2,0.7273,0.0,0.8889,0,0.0
125,0,9,1,1,0.8182,0.0,0.9,0,0.0
126,0,7,2,2,0.6364,0.0,0.7778,0,0.0
128,0,9,1,1,0.8182,0.0,0.9,0,0.0
130,0,9,0,2,0.8182,0.0,1.0,0,0.0
131,0,9,1,1,0.8182,0.0,0.9,0,0.0
133,0,8,1,2,0.7273,0.0,0.8889,0,0.0
136,0,9,0,2,0.8182,0.0,1.0,0,0.0
137,0,9,0,2,0.8182,0.0,1.0,0,0.0
138,0,9,1,1,0.8182,0.0,0.9,0,0.0
140,0,8,2,1,0.7273,0.0,0.8,0,0.0
141,0,9,0,2,0.8182,0.0,1.0,0,0.0
142,0,9,0,2,0.8182,0.0,1.0,0,0.0
143,0,10,0,1,0.9091,0.0,1.0,0,0.0
144,0,9,1,1,0.8182,0.0,0.9,0,0.0
145,0,6,2,3,0.5455,0.0,0.75,0,0.0
146,0,9,0,2,0.8182,0.0,1.0,0,0.0
147,0,10,0,1,0.9091,0.0,1.0,0,0.0
148,0,8,2,1,0.7273,0.0,0.8,0,0.0
149,0,10,0,1,0.9091,0.0,1.0,0,0.0
150,0,7,3,1,0.6364,0.0,0.7,0,0.0
151,0,7,1,3,0.6364,0.0,0.875,0,0.0
153,0,7,1,3,0.6364,0.0,0.875,0,0.0
154,0,8,1,2,0.7273,0.0,0.8889,0,0.0
155,0,8,2,1,0.7273,0.0,0.8,0,0.0
156,0,10,0,1,0.9091,0.0,1.0,0,0.0
158,0,9,1,1,0.8182,0.0,0.9,0,0.0
159,0,8,1,2,0.7273,0.0,0.8889,0,0.0
162,0,9,1,1,0.8182,0.0,0.9,0,0.0
163,0,10,0,1,0.9091,0.0,1.0,0,0.0
164,0,9,0,2,0.8182,0.0,1.0,0,0.0
165,0,10,0,1,0.9091,0.0,1.0,0,0.0
167,0,9,1,1,0.8182,0.0,0.9,0,0.0
172,0,9,1,1,0.8182,0.0,0.9,0,0.0
174,0,9,1,1,0.8182,0.0,0.9,0,0.0
175,0,7,2,2,0.6364,0.0,0.7778,0,0.0
176,0,9,1,1,0.8182,0.0,0.9,0,0.0
177,0,7,3,1,0.6364,0.0,0.7,0,0.0
178,0,9,0,2,0.8182,0.0,1.0,0,0.0
179,0,10,0,1,0.9091,0.0,1.0,0,0.0
181,0,8,2,1,0.7273,0.0,0.8,0,0.0
182,0,7,3,1,0.6364,0.0,0.7,0,0.0
184,0,10,0,1,0.9091,0.0,1.0,0,0.0
185,0,9,1,1,0.8182,0.0,0.9,0,0.0
187,0,10,0,1,0.9091,0.0,1.0,0,0.0
188,0,10,0,1,0.9091,0.0,1.0,0,0.0
189,0,8,0,3,0.7273,0.0,1.0,0,0.0
190,0,9,0,2,0.8182,0.0,1.0,0,0.0
191,0,9,1,1,0.8182,0.0,0.9,0,0.0
193,0,9,1,1,0.8182,0.0,0.9,0,0.0
195,0,9,1,1,0.8182,0.0,0.9,0,0.0
197,0,8,2,1,0.7273,0.0,0.8,0,0.0
199,0,9,1,1,0.8182,0.0,0.9,0,0.0
201,0,8,1,2,0.7273,0.0,0.8889,0,0.0
207,0,8,2,1,0.7273,0.0,0.8,0,0.0
208,0,10,0,1,0.9091,0.0,1.0,0,0.0
209,0,9,1,1,0.8182,0.0,0.9,0,0.0
210,0,10,0,1,0.9091,0.0,1.0,0,0.0
213,0,10,0,1,0.9091,0.0,1.0,0,0.0
214,0,10,0,1,0.9091,0.0,1.0,0,0.0
217,0,10,0,1,0.9091,0.0,1.0,0,0.0
218,0,10,0,1,0.9091,0.0,1.0,0,0.0
220,0,8,2,1,0.7273,0.0,0.8,0,0.0
223,0,7,2,2,0.6364,0.0,0.7778,0,0.0
225,0,8,2,1,0.7273,0.0,0.8,0,0.0
226,0,9,0,2,0.8182,0.0,1.0,0,0.0
229,0,9,0,2,0.8182,0.0,1.0,0,0.0
230,0,9,1,1,0.8182,0.0,0.9,0,0.0
232,0,9,1,1,0.8182,0.0,0.9,0,0.0
233,0,9,0,2,0.8182,0.0,1.0,0,0.0
234,0,9,1,1,0.8182,0.0,0.9,0,0.0
236,0,9,1,1,0.8182,0.0,0.9,0,0.0
237,0,9,0,2,0.8182,0.0,1.0,0,0.0
238,0,9,1,1,0.8182,0.0,0.9,0,0.0
244,0,5,3,3,0.4545,0.0,0.625,0,0.0
245,0,9,0,2,0.8182,0.0,1.0,0,0.0
246,0,7,2,2,0.6364,0.0,0.7778,0,0.0
251,0,9,0,2,0.8182,0.0,1.0,0,0.0
252,0,8,1,2,0.7273,0.0,0.8889,0,0.0
256,0,7,3,1,0.6364,0.0,0.7,0,0.0
258,0,10,0,1,0.9091,0.0,1.0,0,0.0
260,0,9,1,1,0.8182,0.0,0.9,0,0.0
262,0,8,0,3,0.7273,0.0,1.0,0,0.0
264,0,9,0,2,0.8182,0.0,1.0,0,0.0
265,0,8,2,1,0.7273,0.0,0.8,0,0.0
266,0,9,1,1,0.8182,0.0,0.9,0,0.0
267,0,8,1,2,0.7273,0.0,0.8889,0,0.0
268,0,10,0,1,0.9091,0.0,1.0,0,0.0
270,0,9,1,1,0.8182,0.0,0.9,0,0.0
271,0,7,2,2,0.6364,0.0,0.7778,0,0.0
274,0,7,2,2,0.6364,0.0,0.7778,0,0.0
275,0,9,0,2,0.8182,0.0,1.0,0,0.0
276,0,9,1,1,0.8182,0.0,0.9,0,0.0
277,0,10,0,1,0.9091,0.0,1.0,0,0.0
279,0,8,0,3,0.7273,0.0,1.0,0,0.0
280,0,9,1,1,0.8182,0.0,0.9,0,0.0
284,0,10,0,1,0.9091,0.0,1.0,0,0.0
286,0,8,2,1,0.7273,0.0,0.8,0,0.0
287,0,6,4,1,0.5455,0.0,0.6,0,0.0
288,0,9,1,1,0.8182,0.0,0.9,0,0.0
289,0,8,2,1,0.7273,0.0,0.8,0,0.0
290,0,7,2,2,0.6364,0.0,0.7778,0,0.0
291,0,9,1,1,0.8182,0.0,0.9,0,0.0
294,0,10,0,1,0.9091,0.0,1.0,0,0.0
295,0,8,1,2,0.7273,0.0,0.8889,0,0.0
297,0,10,0,1,0.9091,0.0,1.0,0,0.0
298,0,9,0,2,0.8182,0.0,1.0,0,0.0
300,0,5,3,3,0.4545,0.0,0.625,0,0.0
302,0,8,0,3,0.7273,0.0,1.0,0,0.0
303,0,8,0,3,0.7273,0.0,1.0,0,0.0
304,0,9,1,1,0.8182,0.0,0.9,0,0.0
306,0,9,1,1,0.8182,0.0,0.9,0,0.0
307,0,8,1,2,0.7273,0.0,0.8889,0,0.0
309,0,9,1,1,0.8182,0.0,0.9,0,0.0
310,0,8,1,2,0.7273,0.0,0.8889,0,0.0
312,0,7,1,3,0.6364,0.0,0.875,0,0.0
313,0,9,1,1,0.8182,0.0,0.9,0,0.0
314,0,6,4,1,0.5455,0.0,0.6,0,0.0
315,0,10,0,1,0.9091,0.0,1.0,0,0.0
319,0,9,0,2,0.8182,0.0,1.0,0,0.0
321,0,10,0,1,0.9091,0.0,1.0,0,0.0
324,0,10,0,1,0.9091,0.0,1.0,0,0.0
325,0,8,2,1,0.7273,0.0,0.8,0,0.0
327,0,7,1,3,0.6364,0.0,0.875,0,0.0
329,0,8,1,2,0.7273,0.0,0.8889,0,0.0
330,0,8,2,1,0.7273,0.0,0.8,0,0.0
332,0,10,0,1,0.9091,0.0,1.0,0,0.0
335,0,9,1,1,0.8182,0.0,0.9,0,0.0
337,0,8,2,1,0.7273,0.0,0.8,0,0.0
338,0,8,1,2,0.7273,0.0,0.8889,0,0.0
340,0,8,1,2,0.7273,0.0,0.8889,0,0.0
341,0,10,0,1,0.9091,0.0,1.0,0,0.0
343,0,8,1,2,0.7273,0.0,0.8889,0,0.0
344,0,7,0,4,0.6364,0.0,1.0,0,0.0
346,0,9,1,1,0.8182,0.0,0.9,0,0.0
347,0,10,0,1,0.9091,0.0,1.0,0,0.0
348,0,6,2,3,0.5455,0.0,0.75,0,0.0
349,0,9,0,2,0.8182,0.0,1.0,0,0.0
350,0,9,1,1,0.8182,0.0,0.9,0,0.0
351,0,8,1,2,0.7273,0.0,0.8889,0,0.0
352,0,8,1,2,0.7273,0.0,0.8889,0,0.0
353,0,10,0,1,0.9091,0.0,1.0,0,0.0
354,0,9,0,2,0.8182,0.0,1.0,0,0.0
355,0,8,2,1,0.7273,0.0,0.8,0,0.0
356,0,8,2,1,0.7273,0.0,0.8,0,0.0
357,0,8,2,1,0.7273,0.0,0.8,0,0.0
358,0,7,2,2,0.6364,0.0,0.7778,0,0.0
359,0,10,0,1,0.9091,0.0,1.0,0,0.0
361,0,10,0,1,0.9091,0.0,1.0,0,0.0
362,0,9,1,1,0.8182,0.0,0.9,0,0.0
366,0,10,0,1,0.9091,0.0,1.0,0,0.0
367,0,10,0,1,0.9091,0.0,1.0,0,0.0
368,0,6,2,3,0.5455,0.0,0.75,0,0.0
369,0,9,1,1,0.8182,0.0,0.9,0,0.0
371,0,7,2,2,0.6364,0.0,0.7778,0,0.0
373,0,8,2,1,0.7273,0.0,0.8,0,0.0
374,0,9,1,1,0.8182,0.0,0.9,0,0.0
375,0,7,3,1,0.6364,0.0,0.7,0,0.0
376,0,9,0,2,0.8182,0.0,1.0,0,0.0
378,0,6,3,2,0.5455,0.0,0.6667,0,0.0
379,0,8,2,1,0.7273,0.0,0.8,0,0.0
380,0,9,1,1,0.8182,0.0,0.9,0,0.0
383,0,7,2,2,0.6364,0.0,0.7778,0,0.0
384,0,10,0,1,0.9091,0.0,1.0,0,0.0
385,0,9,0,2,0.8182,0.0,1.0,0,0.0
386,0,9,1,1,0.8182,0.0,0.9,0,0.0
387,0,8,1,2,0.7273,0.0,0.8889,0,0.0
388,0,8,1,2,0.7273,0.0,0.8889,0,0.0
