round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
211,19,41,2,5,0.8955,0.7917,0.9535,0.8444,0.9671
212,12,48,1,6,0.8955,0.6667,0.9796,0.7742,0.8946
213,17,39,2,9,0.8358,0.6538,0.9512,0.7556,0.9306
214,19,44,1,3,0.9403,0.8636,0.9778,0.9048,0.9758
215,25,35,1,6,0.8955,0.8065,0.9722,0.8772,0.9704
216,19,38,1,9,0.8507,0.6786,0.9744,0.7917,0.8718
217,11,45,1,10,0.8358,0.5238,0.9783,0.6667,0.8685
218,14,43,0,10,0.8507,0.5833,1.0,0.7368,0.938
219,18,41,2,6,0.8806,0.75,0.9535,0.8182,0.969
220,10,51,0,6,0.9104,0.625,1.0,0.7692,0.9032
221,14,45,0,8,0.8806,0.6364,1.0,0.7778,0.8667
222,14,43,2,8,0.8507,0.6364,0.9556,0.7368,0.9293
223,14,44,0,9,0.8657,0.6087,1.0,0.7568,0.8221
224,11,44,1,11,0.8209,0.5,0.9778,0.6471,0.8091
225,17,43,1,6,0.8955,0.7391,0.9773,0.8293,0.9308
226,18,37,0,12,0.8209,0.6,1.0,0.75,0.9423
227,17,42,0,8,0.8806,0.68,1.0,0.8095,0.8533
228,18,43,0,6,0.9104,0.75,1.0,0.8571,0.9128
229,20,40,2,5,0.8955,0.8,0.9524,0.8511,0.9143
230,16,45,0,6,0.9104,0.7273,1.0,0.8421,0.8657
231,19,39,3,6,0.8657,0.76,0.9286,0.8085,0.9
232,17,38,3,9,0.8209,0.6538,0.9268,0.7391,0.863
233,17,44,1,5,0.9104,0.7727,0.9778,0.85,0.9384
234,14,44,1,8,0.8657,0.6364,0.9778,0.7568,0.9232
235,13,42,0,12,0.8209,0.52,1.0,0.6842,0.8876
236,14,49,0,4,0.9403,0.7778,1.0,0.875,0.9444
237,10,47,1,9,0.8507,0.5263,0.9792,0.6667,0.8158
238,11,46,0,10,0.8507,0.5238,1.0,0.6875,0.9027
239,17,43,1,6,0.8955,0.7391,0.9773,0.8293,0.9338
240,14,41,1,11,0.8209,0.56,0.9762,0.7,0.9057
241,18,43,0,6,0.9104,0.75,1.0,0.8571,0.9641
242,11,49,1,6,0.8955,0.6471,0.98,0.7586,0.8729
243,17,38,3,9,0.8209,0.6538,0.9268,0.7391,0.9099
244,20,33,0,14,0.791,0.5882,1.0,0.7407,0.918
245,9,44,2,12,0.791,0.4286,0.9565,0.5625,0.7774
246,19,37,2,9,0.8358,0.6786,0.9487,0.7755,0.8654
247,19,42,0,6,0.9104,0.76,1.0,0.8636,0.9848
248,16,41,0,10,0.8507,0.6154,1.0,0.7619,0.8546
249,16,44,0,7,0.8955,0.6957,1.0,0.8205,0.9674
250,16,45,2,4,0.9104,0.8,0.9574,0.8421,0.9585
251,16,40,1,10,0.8358,0.6154,0.9756,0.7442,0.8987
252,15,41,0,11,0.8358,0.5769,1.0,0.7317,0.8143
253,12,46,1,8,0.8657,0.6,0.9787,0.7273,0.8989
254,20,40,1,6,0.8955,0.7692,0.9756,0.8511,0.8987
255,14,47,1,5,0.9104,0.7368,0.9792,0.8235,0.932
