round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
1,0,6,1,4,0.5455,0.0,0.8571,0,0.6786
3,0,6,0,5,0.5455,0.0,1.0,0,0.6333
4,0,9,0,2,0.8182,0.0,1.0,0,0.5556
5,0,6,1,4,0.5455,0.0,0.8571,0,0.4286
6,0,9,1,1,0.8182,0.0,0.9,0,0.3
7,0,6,2,3,0.5455,0.0,0.75,0,0.4167
8,0,4,2,5,0.3636,0.0,0.6667,0,0.4
9,0,6,3,2,0.5455,0.0,0.6667,0,0.6667
10,0,6,1,4,0.5455,0.0,0.8571,0,0.7143
11,0,8,2,1,0.7273,0.0,0.8,0,0.7
12,0,6,0,5,0.5455,0.0,1.0,0,0.7
13,0,9,0,2,0.8182,0.0,1.0,0,0.6667
14,0,7,0,4,0.6364,0.0,1.0,0,0.4286
15,0,6,0,5,0.5455,0.0,1.0,0,0.4333
16,0,5,2,4,0.4545,0.0,0.7143,0,0.3214
17,0,8,1,2,0.7273,0.0,0.8889,0,0.3333
18,0,9,1,1,0.8182,0.0,0.9,0,0.8
19,0,9,0,2,0.8182,0.0,1.0,0,0.7222
20,0,7,2,2,0.6364,0.0,0.7778,0,0.3333
21,0,7,0,4,0.6364,0.0,1.0,0,0.3214
22,0,8,2,1,0.7273,0.0,0.8,0,0.2
23,0,5,0,6,0.4545,0.0,1.0,0,0.5333
24,0,8,0,3,0.7273,0.0,1.0,0,0.5833
25,0,6,4,1,0.5455,0.0,0.6,0,0.3
26,0,8,1,2,0.7273,0.0,0.8889,0,0.0
27,0,8,2,1,0.7273,0.0,0.8,0,0.1
28,0,10,0,1,0.9091,0.0,1.0,0,0.6
29,0,8,1,2,0.7273,0.0,0.8889,0,0.7778
30,0,9,1,1,0.8182,0.0,0.9,0,0.2
31,0,9,0,2,0.8182,0.0,1.0,0,0.5
32,0,6,2,3,0.5455,0.0,0.75,0,0.4167
33,0,6,1,4,0.5455,0.0,0.8571,0,0.6071
34,0,6,1,4,0.5455,0.0,0.8571,0,0.2857
35,0,8,1,2,0.7273,0.0,0.8889,0,0.3333
36,0,7,0,4,0.6364,0.0,1.0,0,0.4286
38,0,6,1,4,0.5455,0.0,0.8571,0,0.5714
39,0,7,0,4,0.6364,0.0,1.0,0,0.6429
40,0,9,1,1,0.8182,0.0,0.9,0,0.6
41,0,8,0,3,0.7273,0.0,1.0,0,0.5833
42,0,8,0,3,0.7273,0.0,1.0,0,0.625
43,0,7,2,2,0.6364,0.0,0.7778,0,0.5556
44,0,8,1,2,0.7273,0.0,0.8889,0,0.7778
45,0,8,1,2,0.7273,0.0,0.8889,0,0.7778
46,0,4,1,6,0.3636,0.0,0.8,0,0.3667
47,0,6,1,4,0.5455,0.0,0.8571,0,0.5
48,0,8,2,1,0.7273,0.0,0.8,0,0.2
49,0,8,0,3,0.7273,0.0,1.0,0,0.375
50,0,8,0,3,0.7273,0.0,1.0,0,0.2917
51,0,8,0,3,0.7273,0.0,1.0,0,0.6667
52,0,6,0,5,0.5455,0.0,1.0,0,0.8667
53,0,4,1,6,0.3636,0.0,0.8,0,0.4667
54,0,8,1,2,0.7273,0.0,0.8889,0,0.6111
55,0,9,0,2,0.8182,0.0,1.0,0,0.3333
56,0,6,1,4,0.5455,0.0,0.8571,0,0.3929
57,0,7,1,3,0.6364,0.0,0.875,0,0.25
58,0,9,0,2,0.8182,0.0,1.0,0,0.5
59,0,7,0,4,0.6364,0.0,1.0,0,0.4643
60,0,4,4,3,0.3636,0.0,0.5,0,0.25
61,0,8,0,3,0.7273,0.0,1.0,0,0.375
62,0,7,1,3,0.6364,0.0,0.875,0,0.5417
63,0,7,1,3,0.6364,0.0,0.875,0,0.5833
64,0,8,0,3,0.7273,0.0,1.0,0,0.6667
66,0,8,0,3,0.7273,0.0,1.0,0,0.4583
67,0,6,2,3,0.5455,0.0,0.75,0,0.4167
68,0,9,0,2,0.8182,0.0,1.0,0,0.6667
69,0,9,0,2,0.8182,0.0,1.0,0,0.7778
70,0,8,1,2,0.7273,0.0,0.8889,0,0.3889
71,0,7,2,2,0.6364,0.0,0.7778,0,0.4444
72,0,6,0,5,0.5455,0.0,1.0,0,0.7667
73,0,5,3,3,0.4545,0.0,0.625,0,0.1667
74,0,10,0,1,0.9091,0.0,1.0,0,0.6
75,0,3,0,8,0.2727,0.0,1.0,0,0.3333
76,0,6,3,2,0.5455,0.0,0.6667,0,0.3889
77,0,6,2,3,0.5455,0.0,0.75,0,0.4583
78,0,7,0,4,0.6364,0.0,1.0,0,0.6071
79,0,7,0,4,0.6364,0.0,1.0,0,0.3571
80,0,7,2,2,0.6364,0.0,0.7778,0,0.1667
81,0,5,1,5,0.4545,0.0,0.8333,0,0.3
82,0,9,0,2,0.8182,0.0,1.0,0,0.5
83,0,7,3,1,0.6364,0.0,0.7,0,0.3
84,0,8,1,2,0.7273,0.0,0.8889,0,0.1667
85,0,7,1,3,0.6364,0.0,0.875,0,0.3333
86,0,8,0,3,0.7273,0.0,1.0,0,0.5
87,0,7,2,2,0.6364,0.0,0.7778,0,0.5556
88,0,7,1,3,0.6364,0.0,0.875,0,0.375
89,0,8,1,2,0.7273,0.0,0.8889,0,0.5556
90,0,7,2,2,0.6364,0.0,0.7778,0,0.5556
91,0,4,2,5,0.3636,0.0,0.6667,0,0.3
92,0,9,1,1,0.8182,0.0,0.9,0,0.2
94,0,7,1,3,0.6364,0.0,0.875,0,0.2917
95,0,7,0,4,0.6364,0.0,1.0,0,0.7143
97,0,6,0,5,0.5455,0.0,1.0,0,0.4333
